driverStandingsId,Driver_code,Driver_code,Driver_name,GP_year,Round,GrandPrix_name,points,position,wins,GP_Id
1329,11,PER,Sergio Pérez,2020,3,Hungarian Grand Prix,22,6,0,1033
1330,44,HAM,Lewis Hamilton,2020,3,Hungarian Grand Prix,63,1,2,1033
1331,16,LEC,Charles Leclerc,2020,3,Hungarian Grand Prix,18,7,0,1033
1332,77,BOT,Valtteri Bottas,2020,3,Hungarian Grand Prix,58,2,1,1033
1333,55,SAI,Carlos Sainz,2020,3,Hungarian Grand Prix,15,9,0,1033
1334,20,MAG,Kevin Magnussen,2020,3,Hungarian Grand Prix,1,16,0,1033
1335,4,NOR,Lando Norris,2020,3,Hungarian Grand Prix,26,4,0,1033
1336,10,GAS,Pierre Gasly,2020,3,Hungarian Grand Prix,6,12,0,1033
1337,27,HUL,Nico Hülkenberg,2020,4,British Grand Prix,0,21,0,1034
1338,77,BOT,Valtteri Bottas,2020,5,British Grand Prix,73,3,1,1035
1339,16,LEC,Charles Leclerc,2020,5,British Grand Prix,45,4,0,1035
1340,4,NOR,Lando Norris,2020,5,British Grand Prix,38,5,0,1035
1341,44,HAM,Lewis Hamilton,2020,5,British Grand Prix,107,1,3,1035
1342,55,SAI,Carlos Sainz,2020,5,British Grand Prix,15,11,0,1035
1343,11,PER,Sergio Pérez,2020,5,British Grand Prix,22,8,0,1035
1344,10,GAS,Pierre Gasly,2020,5,British Grand Prix,12,12,0,1035
1345,31,OCO,Esteban Ocon,2020,5,British Grand Prix,16,10,0,1035
1346,23,ALB,Alexander Albon,2020,5,British Grand Prix,36,6,0,1035
1347,63,RUS,George Russell,2020,5,British Grand Prix,0,20,0,1035
1348,20,MAG,Kevin Magnussen,2020,5,British Grand Prix,1,17,0,1035
1349,18,STR,Lance Stroll,2020,5,British Grand Prix,28,7,0,1035
1350,33,VER,Max Verstappen,2020,5,British Grand Prix,77,2,1,1035
1351,27,HUL,Nico Hülkenberg,2020,5,British Grand Prix,6,14,0,1035
1352,77,BOT,Valtteri Bottas,2020,6,Spanish Grand Prix,89,3,1,1036
1353,16,LEC,Charles Leclerc,2020,6,Spanish Grand Prix,45,4,0,1036
1354,4,NOR,Lando Norris,2020,6,Spanish Grand Prix,39,7,0,1036
1355,44,HAM,Lewis Hamilton,2020,6,Spanish Grand Prix,132,1,4,1036
1356,55,SAI,Carlos Sainz,2020,6,Spanish Grand Prix,23,9,0,1036
1357,11,PER,Sergio Pérez,2020,6,Spanish Grand Prix,32,8,0,1036
1358,10,GAS,Pierre Gasly,2020,6,Spanish Grand Prix,14,13,0,1036
1359,31,OCO,Esteban Ocon,2020,6,Spanish Grand Prix,16,12,0,1036
1360,23,ALB,Alexander Albon,2020,6,Spanish Grand Prix,40,6,0,1036
1361,63,RUS,George Russell,2020,6,Spanish Grand Prix,0,20,0,1036
1362,20,MAG,Kevin Magnussen,2020,6,Spanish Grand Prix,1,17,0,1036
1363,18,STR,Lance Stroll,2020,6,Spanish Grand Prix,40,5,0,1036
1364,33,VER,Max Verstappen,2020,6,Spanish Grand Prix,95,2,1,1036
1365,27,HUL,Nico Hülkenberg,2020,6,Spanish Grand Prix,6,14,0,1036
1366,77,BOT,Valtteri Bottas,2020,7,Belgian Grand Prix,107,3,1,1037
1367,16,LEC,Charles Leclerc,2020,7,Belgian Grand Prix,45,5,0,1037
1368,4,NOR,Lando Norris,2020,7,Belgian Grand Prix,45,6,0,1037
1369,44,HAM,Lewis Hamilton,2020,7,Belgian Grand Prix,157,1,5,1037
1370,55,SAI,Carlos Sainz,2020,7,Belgian Grand Prix,23,11,0,1037
1371,11,PER,Sergio Pérez,2020,7,Belgian Grand Prix,33,9,0,1037
1372,10,GAS,Pierre Gasly,2020,7,Belgian Grand Prix,18,12,0,1037
1373,31,OCO,Esteban Ocon,2020,7,Belgian Grand Prix,26,10,0,1037
1374,23,ALB,Alexander Albon,2020,7,Belgian Grand Prix,48,4,0,1037
1375,63,RUS,George Russell,2020,7,Belgian Grand Prix,0,20,0,1037
1376,20,MAG,Kevin Magnussen,2020,7,Belgian Grand Prix,1,17,0,1037
1377,18,STR,Lance Stroll,2020,7,Belgian Grand Prix,42,7,0,1037
1378,33,VER,Max Verstappen,2020,7,Belgian Grand Prix,110,2,1,1037
1379,27,HUL,Nico Hülkenberg,2020,7,Belgian Grand Prix,6,14,0,1037
1380,77,BOT,Valtteri Bottas,2020,8,Italian Grand Prix,117,2,1,1038
1381,16,LEC,Charles Leclerc,2020,8,Italian Grand Prix,45,7,0,1038
1382,4,NOR,Lando Norris,2020,8,Italian Grand Prix,57,5,0,1038
1383,44,HAM,Lewis Hamilton,2020,8,Italian Grand Prix,164,1,5,1038
1384,55,SAI,Carlos Sainz,2020,8,Italian Grand Prix,41,9,0,1038
1385,11,PER,Sergio Pérez,2020,8,Italian Grand Prix,34,11,0,1038
1386,10,GAS,Pierre Gasly,2020,8,Italian Grand Prix,43,8,1,1038
1387,31,OCO,Esteban Ocon,2020,8,Italian Grand Prix,30,12,0,1038
1388,23,ALB,Alexander Albon,2020,8,Italian Grand Prix,48,6,0,1038
1389,63,RUS,George Russell,2020,8,Italian Grand Prix,0,21,0,1038
1390,20,MAG,Kevin Magnussen,2020,8,Italian Grand Prix,1,17,0,1038
1391,18,STR,Lance Stroll,2020,8,Italian Grand Prix,57,4,0,1038
1392,33,VER,Max Verstappen,2020,8,Italian Grand Prix,110,3,1,1038
1393,27,HUL,Nico Hülkenberg,2020,8,Italian Grand Prix,6,14,0,1038
1394,77,BOT,Valtteri Bottas,2020,13,Emilia Romagna Grand Prix,197,2,2,1043
1395,16,LEC,Charles Leclerc,2020,13,Emilia Romagna Grand Prix,85,5,0,1043
1396,4,NOR,Lando Norris,2020,13,Emilia Romagna Grand Prix,69,7,0,1043
1397,44,HAM,Lewis Hamilton,2020,13,Emilia Romagna Grand Prix,282,1,9,1043
1398,55,SAI,Carlos Sainz,2020,13,Emilia Romagna Grand Prix,65,8,0,1043
1399,11,PER,Sergio Pérez,2020,13,Emilia Romagna Grand Prix,82,6,0,1043
1400,10,GAS,Pierre Gasly,2020,13,Emilia Romagna Grand Prix,63,10,1,1043
1401,31,OCO,Esteban Ocon,2020,13,Emilia Romagna Grand Prix,40,12,0,1043
1402,23,ALB,Alexander Albon,2020,13,Emilia Romagna Grand Prix,64,9,0,1043
1403,63,RUS,George Russell,2020,13,Emilia Romagna Grand Prix,0,21,0,1043
1404,20,MAG,Kevin Magnussen,2020,13,Emilia Romagna Grand Prix,1,19,0,1043
1405,18,STR,Lance Stroll,2020,13,Emilia Romagna Grand Prix,57,11,0,1043
1406,33,VER,Max Verstappen,2020,13,Emilia Romagna Grand Prix,162,3,1,1043
1407,27,HUL,Nico Hülkenberg,2020,13,Emilia Romagna Grand Prix,10,15,0,1043
1408,77,BOT,Valtteri Bottas,2020,15,Bahrain Grand Prix,201,2,2,1045
1409,16,LEC,Charles Leclerc,2020,15,Bahrain Grand Prix,98,6,0,1045
1410,4,NOR,Lando Norris,2020,15,Bahrain Grand Prix,86,7,0,1045
1411,44,HAM,Lewis Hamilton,2020,15,Bahrain Grand Prix,332,1,11,1045
1412,55,SAI,Carlos Sainz,2020,15,Bahrain Grand Prix,85,8,0,1045
1413,11,PER,Sergio Pérez,2020,15,Bahrain Grand Prix,100,5,0,1045
1414,10,GAS,Pierre Gasly,2020,15,Bahrain Grand Prix,71,10,1,1045
1415,31,OCO,Esteban Ocon,2020,15,Bahrain Grand Prix,42,12,0,1045
1416,23,ALB,Alexander Albon,2020,15,Bahrain Grand Prix,85,9,0,1045
1417,63,RUS,George Russell,2020,15,Bahrain Grand Prix,0,21,0,1045
1418,20,MAG,Kevin Magnussen,2020,15,Bahrain Grand Prix,1,19,0,1045
1419,18,STR,Lance Stroll,2020,15,Bahrain Grand Prix,59,11,0,1045
1420,33,VER,Max Verstappen,2020,15,Bahrain Grand Prix,189,3,1,1045
1421,27,HUL,Nico Hülkenberg,2020,15,Bahrain Grand Prix,10,15,0,1045
1422,77,BOT,Valtteri Bottas,2020,16,Bahrain Grand Prix,205,2,2,1046
1423,16,LEC,Charles Leclerc,2020,16,Bahrain Grand Prix,98,6,0,1046
1424,4,NOR,Lando Norris,2020,16,Bahrain Grand Prix,87,9,0,1046
1425,44,HAM,Lewis Hamilton,2020,16,Bahrain Grand Prix,332,1,11,1046
1426,55,SAI,Carlos Sainz,2020,16,Bahrain Grand Prix,97,7,0,1046
1427,11,PER,Sergio Pérez,2020,16,Bahrain Grand Prix,125,4,1,1046
1428,10,GAS,Pierre Gasly,2020,16,Bahrain Grand Prix,71,11,1,1046
1429,31,OCO,Esteban Ocon,2020,16,Bahrain Grand Prix,60,12,0,1046
1430,23,ALB,Alexander Albon,2020,16,Bahrain Grand Prix,93,8,0,1046
1431,63,RUS,George Russell,2020,16,Bahrain Grand Prix,3,18,0,1046
1432,20,MAG,Kevin Magnussen,2020,16,Bahrain Grand Prix,1,20,0,1046
1433,18,STR,Lance Stroll,2020,16,Bahrain Grand Prix,74,10,0,1046
1434,33,VER,Max Verstappen,2020,16,Bahrain Grand Prix,189,3,1,1046
1435,27,HUL,Nico Hülkenberg,2020,16,Bahrain Grand Prix,10,15,0,1046
1436,27,HUL,Nico Hülkenberg,2020,17,Abu Dhabi Grand Prix,10,15,0,1047
1437,33,VER,Max Verstappen,2020,17,Abu Dhabi Grand Prix,214,3,2,1047
1438,20,MAG,Kevin Magnussen,2020,17,Abu Dhabi Grand Prix,1,20,0,1047
1439,63,RUS,George Russell,2020,17,Abu Dhabi Grand Prix,3,18,0,1047
1440,31,OCO,Esteban Ocon,2020,17,Abu Dhabi Grand Prix,62,12,0,1047
1441,11,PER,Sergio Pérez,2020,17,Abu Dhabi Grand Prix,125,4,1,1047
1442,44,HAM,Lewis Hamilton,2020,17,Abu Dhabi Grand Prix,347,1,11,1047
1443,55,SAI,Carlos Sainz,2020,17,Abu Dhabi Grand Prix,105,6,0,1047
1444,10,GAS,Pierre Gasly,2020,17,Abu Dhabi Grand Prix,75,10,1,1047
1445,18,STR,Lance Stroll,2020,17,Abu Dhabi Grand Prix,75,11,0,1047
1446,4,NOR,Lando Norris,2020,17,Abu Dhabi Grand Prix,97,9,0,1047
1447,23,ALB,Alexander Albon,2020,17,Abu Dhabi Grand Prix,105,7,0,1047
1448,16,LEC,Charles Leclerc,2020,17,Abu Dhabi Grand Prix,98,8,0,1047
1449,77,BOT,Valtteri Bottas,2020,17,Abu Dhabi Grand Prix,223,2,2,1047
1450,14,ALO,Fernando Alonso,2021,2,Qatar Grand Prix,77,10,0,1051
1451,10,GAS,Pierre Gasly,2021,2,Qatar Grand Prix,92,9,0,1051
1452,63,RUS,George Russell,2021,2,Qatar Grand Prix,16,15,0,1051
1453,31,OCO,Esteban Ocon,2021,2,Qatar Grand Prix,60,11,1,1051
1454,18,STR,Lance Stroll,2021,2,Qatar Grand Prix,34,13,0,1051
1455,22,TSU,Yuki Tsunoda,2021,2,Qatar Grand Prix,20,14,0,1051
1456,55,SAI,Carlos Sainz,2021,2,Qatar Grand Prix,145.5,7,0,1051
1457,16,LEC,Charles Leclerc,2021,2,Qatar Grand Prix,152,6,0,1051
1458,11,PER,Sergio Pérez,2021,2,Qatar Grand Prix,190,4,1,1051
1459,4,NOR,Lando Norris,2021,2,Qatar Grand Prix,153,5,0,1051
1460,77,BOT,Valtteri Bottas,2021,2,Qatar Grand Prix,203,3,1,1051
1461,33,VER,Max Verstappen,2021,2,Qatar Grand Prix,351.5,1,9,1051
1462,44,HAM,Lewis Hamilton,2021,2,Qatar Grand Prix,343.5,2,7,1051
1463,44,HAM,Lewis Hamilton,2021,1,Bahrain Grand Prix,25,1,1,1052
1464,33,VER,Max Verstappen,2021,1,Bahrain Grand Prix,18,2,0,1052
1465,77,BOT,Valtteri Bottas,2021,1,Bahrain Grand Prix,16,3,0,1052
1466,4,NOR,Lando Norris,2021,1,Bahrain Grand Prix,12,4,0,1052
1467,11,PER,Sergio Pérez,2021,1,Bahrain Grand Prix,10,5,0,1052
1468,16,LEC,Charles Leclerc,2021,1,Bahrain Grand Prix,8,6,0,1052
1469,55,SAI,Carlos Sainz,2021,1,Bahrain Grand Prix,4,8,0,1052
1470,22,TSU,Yuki Tsunoda,2021,1,Bahrain Grand Prix,2,9,0,1052
1471,18,STR,Lance Stroll,2021,1,Bahrain Grand Prix,1,10,0,1052
1472,31,OCO,Esteban Ocon,2021,1,Bahrain Grand Prix,0,13,0,1052
1473,63,RUS,George Russell,2021,1,Bahrain Grand Prix,0,14,0,1052
1474,10,GAS,Pierre Gasly,2021,1,Bahrain Grand Prix,0,17,0,1052
1475,14,ALO,Fernando Alonso,2021,1,Bahrain Grand Prix,0,19,0,1052
1476,18,STR,Lance Stroll,2021,20,Emilia Romagna Grand Prix,5,10,0,1053
1477,11,PER,Sergio Pérez,2021,20,Emilia Romagna Grand Prix,10,8,0,1053
1478,14,ALO,Fernando Alonso,2021,20,Emilia Romagna Grand Prix,1,13,0,1053
1479,10,GAS,Pierre Gasly,2021,20,Emilia Romagna Grand Prix,6,9,0,1053
1480,55,SAI,Carlos Sainz,2021,20,Emilia Romagna Grand Prix,14,6,0,1053
1481,16,LEC,Charles Leclerc,2021,20,Emilia Romagna Grand Prix,20,4,0,1053
1482,33,VER,Max Verstappen,2021,20,Emilia Romagna Grand Prix,43,2,1,1053
1483,63,RUS,George Russell,2021,20,Emilia Romagna Grand Prix,0,16,0,1053
1484,31,OCO,Esteban Ocon,2021,20,Emilia Romagna Grand Prix,2,12,0,1053
1485,22,TSU,Yuki Tsunoda,2021,20,Emilia Romagna Grand Prix,2,11,0,1053
1486,4,NOR,Lando Norris,2021,20,Emilia Romagna Grand Prix,27,3,0,1053
1487,77,BOT,Valtteri Bottas,2021,20,Emilia Romagna Grand Prix,16,5,0,1053
1488,44,HAM,Lewis Hamilton,2021,20,Emilia Romagna Grand Prix,44,1,1,1053
1489,44,HAM,Lewis Hamilton,2021,4,Spanish Grand Prix,94,1,3,1055
1490,33,VER,Max Verstappen,2021,4,Spanish Grand Prix,80,2,1,1055
1491,77,BOT,Valtteri Bottas,2021,4,Spanish Grand Prix,47,3,0,1055
1492,4,NOR,Lando Norris,2021,4,Spanish Grand Prix,41,4,0,1055
1493,11,PER,Sergio Pérez,2021,4,Spanish Grand Prix,32,6,0,1055
1494,16,LEC,Charles Leclerc,2021,4,Spanish Grand Prix,40,5,0,1055
1495,55,SAI,Carlos Sainz,2021,4,Spanish Grand Prix,20,8,0,1055
1496,22,TSU,Yuki Tsunoda,2021,4,Spanish Grand Prix,2,13,0,1055
1497,18,STR,Lance Stroll,2021,4,Spanish Grand Prix,5,11,0,1055
1498,31,OCO,Esteban Ocon,2021,4,Spanish Grand Prix,10,9,0,1055
1499,63,RUS,George Russell,2021,4,Spanish Grand Prix,0,17,0,1055
1500,10,GAS,Pierre Gasly,2021,4,Spanish Grand Prix,8,10,0,1055
1501,14,ALO,Fernando Alonso,2021,4,Spanish Grand Prix,5,12,0,1055
1502,44,HAM,Lewis Hamilton,2021,5,Monaco Grand Prix,101,2,3,1056
1503,33,VER,Max Verstappen,2021,5,Monaco Grand Prix,105,1,2,1056
1504,77,BOT,Valtteri Bottas,2021,5,Monaco Grand Prix,47,4,0,1056
1505,4,NOR,Lando Norris,2021,5,Monaco Grand Prix,56,3,0,1056
1506,11,PER,Sergio Pérez,2021,5,Monaco Grand Prix,44,5,0,1056
1507,16,LEC,Charles Leclerc,2021,5,Monaco Grand Prix,40,6,0,1056
1508,55,SAI,Carlos Sainz,2021,5,Monaco Grand Prix,38,7,0,1056
1509,22,TSU,Yuki Tsunoda,2021,5,Monaco Grand Prix,2,14,0,1056
1510,18,STR,Lance Stroll,2021,5,Monaco Grand Prix,9,12,0,1056
1511,31,OCO,Esteban Ocon,2021,5,Monaco Grand Prix,12,10,0,1056
1512,63,RUS,George Russell,2021,5,Monaco Grand Prix,0,17,0,1056
1513,10,GAS,Pierre Gasly,2021,5,Monaco Grand Prix,16,9,0,1056
1514,14,ALO,Fernando Alonso,2021,5,Monaco Grand Prix,5,13,0,1056
1515,44,HAM,Lewis Hamilton,2021,6,Azerbaijan Grand Prix,101,2,3,1057
1516,33,VER,Max Verstappen,2021,6,Azerbaijan Grand Prix,105,1,2,1057
1517,77,BOT,Valtteri Bottas,2021,6,Azerbaijan Grand Prix,47,6,0,1057
1518,4,NOR,Lando Norris,2021,6,Azerbaijan Grand Prix,66,4,0,1057
1519,11,PER,Sergio Pérez,2021,6,Azerbaijan Grand Prix,69,3,1,1057
1520,16,LEC,Charles Leclerc,2021,6,Azerbaijan Grand Prix,52,5,0,1057
1521,55,SAI,Carlos Sainz,2021,6,Azerbaijan Grand Prix,42,7,0,1057
1522,22,TSU,Yuki Tsunoda,2021,6,Azerbaijan Grand Prix,8,14,0,1057
1523,18,STR,Lance Stroll,2021,6,Azerbaijan Grand Prix,9,13,0,1057
1524,31,OCO,Esteban Ocon,2021,6,Azerbaijan Grand Prix,12,12,0,1057
1525,63,RUS,George Russell,2021,6,Azerbaijan Grand Prix,0,18,0,1057
1526,10,GAS,Pierre Gasly,2021,6,Azerbaijan Grand Prix,31,8,0,1057
1527,14,ALO,Fernando Alonso,2021,6,Azerbaijan Grand Prix,13,11,0,1057
1528,44,HAM,Lewis Hamilton,2021,8,Austrian Grand Prix,138,2,3,1058
1529,33,VER,Max Verstappen,2021,8,Austrian Grand Prix,156,1,4,1058
1530,77,BOT,Valtteri Bottas,2021,8,Austrian Grand Prix,74,5,0,1058
1531,4,NOR,Lando Norris,2021,8,Austrian Grand Prix,86,4,0,1058
1532,11,PER,Sergio Pérez,2021,8,Austrian Grand Prix,96,3,1,1058
1533,16,LEC,Charles Leclerc,2021,8,Austrian Grand Prix,58,6,0,1058
1534,55,SAI,Carlos Sainz,2021,8,Austrian Grand Prix,50,7,0,1058
1535,22,TSU,Yuki Tsunoda,2021,8,Austrian Grand Prix,9,14,0,1058
1536,18,STR,Lance Stroll,2021,8,Austrian Grand Prix,14,12,0,1058
1537,31,OCO,Esteban Ocon,2021,8,Austrian Grand Prix,12,13,0,1058
1538,63,RUS,George Russell,2021,8,Austrian Grand Prix,0,17,0,1058
1539,10,GAS,Pierre Gasly,2021,8,Austrian Grand Prix,37,8,0,1058
1540,14,ALO,Fernando Alonso,2021,8,Austrian Grand Prix,19,11,0,1058
1541,10,GAS,Pierre Gasly,2021,9,Austrian Grand Prix,39,9,0,1060
1542,63,RUS,George Russell,2021,9,Austrian Grand Prix,0,17,0,1060
1543,55,SAI,Carlos Sainz,2021,9,Austrian Grand Prix,60,7,0,1060
1544,16,LEC,Charles Leclerc,2021,9,Austrian Grand Prix,62,6,0,1060
1545,11,PER,Sergio Pérez,2021,9,Austrian Grand Prix,104,3,1,1060
1546,4,NOR,Lando Norris,2021,9,Austrian Grand Prix,101,4,0,1060
1547,33,VER,Max Verstappen,2021,9,Austrian Grand Prix,182,1,5,1060
1548,14,ALO,Fernando Alonso,2021,9,Austrian Grand Prix,20,11,0,1060
1549,77,BOT,Valtteri Bottas,2021,9,Austrian Grand Prix,92,5,0,1060
1550,18,STR,Lance Stroll,2021,9,Austrian Grand Prix,14,12,0,1060
1551,31,OCO,Esteban Ocon,2021,9,Austrian Grand Prix,12,13,0,1060
1552,22,TSU,Yuki Tsunoda,2021,9,Austrian Grand Prix,9,14,0,1060
1553,44,HAM,Lewis Hamilton,2021,9,Austrian Grand Prix,150,2,3,1060
1554,44,HAM,Lewis Hamilton,2021,10,British Grand Prix,177,2,4,1061
1555,33,VER,Max Verstappen,2021,10,British Grand Prix,185,1,5,1061
1556,77,BOT,Valtteri Bottas,2021,10,British Grand Prix,108,4,0,1061
1557,4,NOR,Lando Norris,2021,10,British Grand Prix,113,3,0,1061
1558,11,PER,Sergio Pérez,2021,10,British Grand Prix,104,5,1,1061
1559,16,LEC,Charles Leclerc,2021,10,British Grand Prix,80,6,0,1061
1560,55,SAI,Carlos Sainz,2021,10,British Grand Prix,68,7,0,1061
1561,22,TSU,Yuki Tsunoda,2021,10,British Grand Prix,10,14,0,1061
1562,18,STR,Lance Stroll,2021,10,British Grand Prix,18,12,0,1061
1563,31,OCO,Esteban Ocon,2021,10,British Grand Prix,14,13,0,1061
1564,63,RUS,George Russell,2021,10,British Grand Prix,0,17,0,1061
1565,10,GAS,Pierre Gasly,2021,10,British Grand Prix,39,9,0,1061
1566,14,ALO,Fernando Alonso,2021,10,British Grand Prix,26,11,0,1061
1567,10,GAS,Pierre Gasly,2021,11,Hungarian Grand Prix,50,8,0,1062
1568,63,RUS,George Russell,2021,11,Hungarian Grand Prix,4,16,0,1062
1569,31,OCO,Esteban Ocon,2021,11,Hungarian Grand Prix,39,10,1,1062
1570,18,STR,Lance Stroll,2021,11,Hungarian Grand Prix,18,14,0,1062
1571,11,PER,Sergio Pérez,2021,11,Hungarian Grand Prix,104,5,1,1062
1572,77,BOT,Valtteri Bottas,2021,11,Hungarian Grand Prix,108,4,0,1062
1573,14,ALO,Fernando Alonso,2021,11,Hungarian Grand Prix,38,11,0,1062
1574,22,TSU,Yuki Tsunoda,2021,11,Hungarian Grand Prix,18,13,0,1062
1575,16,LEC,Charles Leclerc,2021,11,Hungarian Grand Prix,80,7,0,1062
1576,33,VER,Max Verstappen,2021,11,Hungarian Grand Prix,187,2,5,1062
1577,4,NOR,Lando Norris,2021,11,Hungarian Grand Prix,113,3,0,1062
1578,55,SAI,Carlos Sainz,2021,11,Hungarian Grand Prix,83,6,0,1062
1579,44,HAM,Lewis Hamilton,2021,11,Hungarian Grand Prix,195,1,4,1062
1580,44,HAM,Lewis Hamilton,2021,12,Belgian Grand Prix,202.5,1,4,1063
1581,33,VER,Max Verstappen,2021,12,Belgian Grand Prix,199.5,2,6,1063
1582,77,BOT,Valtteri Bottas,2021,12,Belgian Grand Prix,108,4,0,1063
1583,4,NOR,Lando Norris,2021,12,Belgian Grand Prix,113,3,0,1063
1584,11,PER,Sergio Pérez,2021,12,Belgian Grand Prix,104,5,1,1063
1585,16,LEC,Charles Leclerc,2021,12,Belgian Grand Prix,82,7,0,1063
1586,55,SAI,Carlos Sainz,2021,12,Belgian Grand Prix,83.5,6,0,1063
1587,22,TSU,Yuki Tsunoda,2021,12,Belgian Grand Prix,18,13,0,1063
1588,18,STR,Lance Stroll,2021,12,Belgian Grand Prix,18,14,0,1063
1589,31,OCO,Esteban Ocon,2021,12,Belgian Grand Prix,42,10,1,1063
1590,63,RUS,George Russell,2021,12,Belgian Grand Prix,13,15,0,1063
1591,10,GAS,Pierre Gasly,2021,12,Belgian Grand Prix,54,9,0,1063
1592,14,ALO,Fernando Alonso,2021,12,Belgian Grand Prix,38,11,0,1063
1593,44,HAM,Lewis Hamilton,2021,13,Dutch Grand Prix,221.5,2,4,1064
1594,33,VER,Max Verstappen,2021,13,Dutch Grand Prix,224.5,1,7,1064
1595,77,BOT,Valtteri Bottas,2021,13,Dutch Grand Prix,123,3,0,1064
1596,4,NOR,Lando Norris,2021,13,Dutch Grand Prix,114,4,0,1064
1597,11,PER,Sergio Pérez,2021,13,Dutch Grand Prix,108,5,1,1064
1598,16,LEC,Charles Leclerc,2021,13,Dutch Grand Prix,92,6,0,1064
1599,55,SAI,Carlos Sainz,2021,13,Dutch Grand Prix,89.5,7,0,1064
1600,22,TSU,Yuki Tsunoda,2021,13,Dutch Grand Prix,18,13,0,1064
1601,18,STR,Lance Stroll,2021,13,Dutch Grand Prix,18,14,0,1064
1602,31,OCO,Esteban Ocon,2021,13,Dutch Grand Prix,44,11,1,1064
1603,63,RUS,George Russell,2021,13,Dutch Grand Prix,13,15,0,1064
1604,10,GAS,Pierre Gasly,2021,13,Dutch Grand Prix,66,8,0,1064
1605,14,ALO,Fernando Alonso,2021,13,Dutch Grand Prix,46,10,0,1064
1606,44,HAM,Lewis Hamilton,2021,14,Italian Grand Prix,221.5,2,4,1065
1607,33,VER,Max Verstappen,2021,14,Italian Grand Prix,226.5,1,7,1065
1608,77,BOT,Valtteri Bottas,2021,14,Italian Grand Prix,141,3,0,1065
1609,4,NOR,Lando Norris,2021,14,Italian Grand Prix,132,4,0,1065
1610,11,PER,Sergio Pérez,2021,14,Italian Grand Prix,118,5,1,1065
1611,16,LEC,Charles Leclerc,2021,14,Italian Grand Prix,104,6,0,1065
1612,55,SAI,Carlos Sainz,2021,14,Italian Grand Prix,97.5,7,0,1065
1613,22,TSU,Yuki Tsunoda,2021,14,Italian Grand Prix,18,14,0,1065
1614,18,STR,Lance Stroll,2021,14,Italian Grand Prix,24,13,0,1065
1615,31,OCO,Esteban Ocon,2021,14,Italian Grand Prix,45,11,1,1065
1616,63,RUS,George Russell,2021,14,Italian Grand Prix,15,15,0,1065
1617,10,GAS,Pierre Gasly,2021,14,Italian Grand Prix,66,9,0,1065
1618,14,ALO,Fernando Alonso,2021,14,Italian Grand Prix,50,10,0,1065
1619,44,HAM,Lewis Hamilton,2021,17,United States Grand Prix,275.5,2,5,1069
1620,33,VER,Max Verstappen,2021,17,United States Grand Prix,287.5,1,8,1069
1621,77,BOT,Valtteri Bottas,2021,17,United States Grand Prix,185,3,1,1069
1622,4,NOR,Lando Norris,2021,17,United States Grand Prix,149,5,0,1069
1623,11,PER,Sergio Pérez,2021,17,United States Grand Prix,150,4,1,1069
1624,16,LEC,Charles Leclerc,2021,17,United States Grand Prix,128,6,0,1069
1625,55,SAI,Carlos Sainz,2021,17,United States Grand Prix,122.5,7,0,1069
1626,22,TSU,Yuki Tsunoda,2021,17,United States Grand Prix,20,14,0,1069
1627,18,STR,Lance Stroll,2021,17,United States Grand Prix,26,13,0,1069
1628,31,OCO,Esteban Ocon,2021,17,United States Grand Prix,46,11,1,1069
1629,63,RUS,George Russell,2021,17,United States Grand Prix,16,15,0,1069
1630,10,GAS,Pierre Gasly,2021,17,United States Grand Prix,74,9,0,1069
1631,14,ALO,Fernando Alonso,2021,17,United States Grand Prix,58,10,0,1069
1632,44,HAM,Lewis Hamilton,2021,18,Mexico City Grand Prix,293.5,2,5,1070
1633,33,VER,Max Verstappen,2021,18,Mexico City Grand Prix,312.5,1,9,1070
1634,77,BOT,Valtteri Bottas,2021,18,Mexico City Grand Prix,185,3,1,1070
1635,4,NOR,Lando Norris,2021,18,Mexico City Grand Prix,150,5,0,1070
1636,11,PER,Sergio Pérez,2021,18,Mexico City Grand Prix,165,4,1,1070
1637,16,LEC,Charles Leclerc,2021,18,Mexico City Grand Prix,138,6,0,1070
1638,55,SAI,Carlos Sainz,2021,18,Mexico City Grand Prix,130.5,7,0,1070
1639,22,TSU,Yuki Tsunoda,2021,18,Mexico City Grand Prix,20,14,0,1070
1640,18,STR,Lance Stroll,2021,18,Mexico City Grand Prix,26,13,0,1070
1641,31,OCO,Esteban Ocon,2021,18,Mexico City Grand Prix,46,11,1,1070
1642,63,RUS,George Russell,2021,18,Mexico City Grand Prix,16,15,0,1070
1643,10,GAS,Pierre Gasly,2021,18,Mexico City Grand Prix,86,9,0,1070
1644,14,ALO,Fernando Alonso,2021,18,Mexico City Grand Prix,60,10,0,1070
1645,44,HAM,Lewis Hamilton,2021,19,São Paulo Grand Prix,318.5,2,6,1071
1646,33,VER,Max Verstappen,2021,19,São Paulo Grand Prix,332.5,1,9,1071
1647,77,BOT,Valtteri Bottas,2021,19,São Paulo Grand Prix,203,3,1,1071
1648,4,NOR,Lando Norris,2021,19,São Paulo Grand Prix,151,5,0,1071
1649,11,PER,Sergio Pérez,2021,19,São Paulo Grand Prix,178,4,1,1071
1650,16,LEC,Charles Leclerc,2021,19,São Paulo Grand Prix,148,6,0,1071
1651,55,SAI,Carlos Sainz,2021,19,São Paulo Grand Prix,139.5,7,0,1071
