constructorResultsId,constructorId,GP_year,GrandPrix_name,Circuit_name,points,GP_Id
364,McLaren,1999,Monaco Grand Prix,Circuit de Monaco,4,178
365,Williams,1999,Monaco Grand Prix,Circuit de Monaco,0,178
366,McLaren,1999,Spanish Grand Prix,Circuit de Barcelona-Catalunya,16,179
367,Ferrari,1999,Spanish Grand Prix,Circuit de Barcelona-Catalunya,7,179
368,Williams,1999,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2,179
369,McLaren,1999,Canadian Grand Prix,Circuit Gilles Villeneuve,10,180
370,Ferrari,1999,Canadian Grand Prix,Circuit Gilles Villeneuve,4,180
371,Williams,1999,Canadian Grand Prix,Circuit Gilles Villeneuve,3,180
372,McLaren,1999,British Grand Prix,Silverstone Circuit,10,182
373,Ferrari,1999,British Grand Prix,Silverstone Circuit,6,182
374,Williams,1999,British Grand Prix,Silverstone Circuit,4,182
375,Ferrari,1999,Austrian Grand Prix,Red Bull Ring,10,183
376,McLaren,1999,Austrian Grand Prix,Red Bull Ring,10,183
377,Williams,1999,Austrian Grand Prix,Red Bull Ring,0,183
378,McLaren,1999,Hungarian Grand Prix,Hungaroring,16,185
379,Ferrari,1999,Hungarian Grand Prix,Hungaroring,4,185
380,Williams,1999,Hungarian Grand Prix,Hungaroring,0,185
381,McLaren,1999,Belgian Grand Prix,Circuit de Spa-Francorchamps,16,186
382,Ferrari,1999,Belgian Grand Prix,Circuit de Spa-Francorchamps,3,186
383,Williams,1999,Belgian Grand Prix,Circuit de Spa-Francorchamps,2,186
384,Williams,1999,Italian Grand Prix,Autodromo Nazionale di Monza,6,187
385,Ferrari,1999,Italian Grand Prix,Autodromo Nazionale di Monza,5,187
386,McLaren,1999,Italian Grand Prix,Autodromo Nazionale di Monza,2,187
387,McLaren,1999,Japanese Grand Prix,Suzuka Circuit,10,190
388,Ferrari,1999,Japanese Grand Prix,Suzuka Circuit,10,190
389,Williams,1999,Japanese Grand Prix,Suzuka Circuit,2,190
390,McLaren,1998,Australian Grand Prix,Albert Park Grand Prix Circuit,16,191
391,Williams,1998,Australian Grand Prix,Albert Park Grand Prix Circuit,6,191
392,Ferrari,1998,Australian Grand Prix,Albert Park Grand Prix Circuit,3,191
393,McLaren,1998,São Paulo Grand Prix,Autódromo José Carlos Pace,16,192
394,Ferrari,1998,São Paulo Grand Prix,Autódromo José Carlos Pace,4,192
395,Williams,1998,São Paulo Grand Prix,Autódromo José Carlos Pace,2,192
396,McLaren,1998,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,10,194
397,Ferrari,1998,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,10,194
398,Williams,1998,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,5,194
399,McLaren,1998,Spanish Grand Prix,Circuit de Barcelona-Catalunya,16,195
400,Ferrari,1998,Spanish Grand Prix,Circuit de Barcelona-Catalunya,4,195
401,Williams,1998,Spanish Grand Prix,Circuit de Barcelona-Catalunya,1,195
402,McLaren,1998,Monaco Grand Prix,Circuit de Monaco,10,196
403,Ferrari,1998,Monaco Grand Prix,Circuit de Monaco,4,196
404,Williams,1998,Monaco Grand Prix,Circuit de Monaco,2,196
405,Ferrari,1998,Canadian Grand Prix,Circuit Gilles Villeneuve,14,197
406,Williams,1998,Canadian Grand Prix,Circuit Gilles Villeneuve,0,197
407,McLaren,1998,Canadian Grand Prix,Circuit Gilles Villeneuve,0,197
408,Ferrari,1998,British Grand Prix,Silverstone Circuit,14,199
409,McLaren,1998,British Grand Prix,Silverstone Circuit,6,199
410,Williams,1998,British Grand Prix,Silverstone Circuit,0,199
411,McLaren,1998,Austrian Grand Prix,Red Bull Ring,16,200
412,Ferrari,1998,Austrian Grand Prix,Red Bull Ring,7,200
413,Williams,1998,Austrian Grand Prix,Red Bull Ring,1,200
414,Ferrari,1998,Hungarian Grand Prix,Hungaroring,10,202
415,McLaren,1998,Hungarian Grand Prix,Hungaroring,7,202
416,Williams,1998,Hungarian Grand Prix,Hungaroring,6,202
417,Williams,1998,Belgian Grand Prix,Circuit de Spa-Francorchamps,3,203
418,McLaren,1998,Belgian Grand Prix,Circuit de Spa-Francorchamps,0,203
419,Ferrari,1998,Belgian Grand Prix,Circuit de Spa-Francorchamps,0,203
420,Ferrari,1998,Italian Grand Prix,Autodromo Nazionale di Monza,16,204
421,McLaren,1998,Italian Grand Prix,Autodromo Nazionale di Monza,3,204
422,Williams,1998,Italian Grand Prix,Autodromo Nazionale di Monza,0,204
423,McLaren,1998,Japanese Grand Prix,Suzuka Circuit,14,206
424,Ferrari,1998,Japanese Grand Prix,Suzuka Circuit,6,206
425,Williams,1998,Japanese Grand Prix,Suzuka Circuit,3,206
426,McLaren,1997,Australian Grand Prix,Albert Park Grand Prix Circuit,14,207
427,Ferrari,1997,Australian Grand Prix,Albert Park Grand Prix Circuit,6,207
428,Williams,1997,Australian Grand Prix,Albert Park Grand Prix Circuit,0,207
429,Williams,1997,São Paulo Grand Prix,Autódromo José Carlos Pace,10,208
430,McLaren,1997,São Paulo Grand Prix,Autódromo José Carlos Pace,3,208
431,Ferrari,1997,São Paulo Grand Prix,Autódromo José Carlos Pace,2,208
432,Williams,1997,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,10,210
433,Ferrari,1997,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,10,210
434,McLaren,1997,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,1,210
435,Ferrari,1997,Monaco Grand Prix,Circuit de Monaco,14,211
436,Williams,1997,Monaco Grand Prix,Circuit de Monaco,0,211
437,McLaren,1997,Monaco Grand Prix,Circuit de Monaco,0,211
438,Williams,1997,Spanish Grand Prix,Circuit de Barcelona-Catalunya,10,212
439,Ferrari,1997,Spanish Grand Prix,Circuit de Barcelona-Catalunya,3,212
440,McLaren,1997,Spanish Grand Prix,Circuit de Barcelona-Catalunya,1,212
441,Ferrari,1997,Canadian Grand Prix,Circuit Gilles Villeneuve,10,213
442,Williams,1997,Canadian Grand Prix,Circuit Gilles Villeneuve,3,213
443,McLaren,1997,Canadian Grand Prix,Circuit Gilles Villeneuve,0,213
444,Williams,1997,British Grand Prix,Silverstone Circuit,10,215
445,McLaren,1997,British Grand Prix,Silverstone Circuit,3,215
446,Ferrari,1997,British Grand Prix,Silverstone Circuit,0,215
447,Williams,1997,Hungarian Grand Prix,Hungaroring,10,217
448,Ferrari,1997,Hungarian Grand Prix,Hungaroring,3,217
449,McLaren,1997,Hungarian Grand Prix,Hungaroring,0,217
450,Ferrari,1997,Belgian Grand Prix,Circuit de Spa-Francorchamps,10,218
451,Williams,1997,Belgian Grand Prix,Circuit de Spa-Francorchamps,6,218
452,McLaren,1997,Belgian Grand Prix,Circuit de Spa-Francorchamps,0,218
453,McLaren,1997,Italian Grand Prix,Autodromo Nazionale di Monza,10,219
454,Williams,1997,Italian Grand Prix,Autodromo Nazionale di Monza,6,219
455,Ferrari,1997,Italian Grand Prix,Autodromo Nazionale di Monza,1,219
456,Williams,1997,Austrian Grand Prix,Red Bull Ring,14,220
457,McLaren,1997,Austrian Grand Prix,Red Bull Ring,6,220
458,Ferrari,1997,Austrian Grand Prix,Red Bull Ring,1,220
459,Ferrari,1997,Japanese Grand Prix,Suzuka Circuit,14,222
460,Williams,1997,Japanese Grand Prix,Suzuka Circuit,6,222
461,McLaren,1997,Japanese Grand Prix,Suzuka Circuit,3,222
462,Williams,1996,Australian Grand Prix,Albert Park Grand Prix Circuit,16,224
463,Ferrari,1996,Australian Grand Prix,Albert Park Grand Prix Circuit,4,224
464,McLaren,1996,Australian Grand Prix,Albert Park Grand Prix Circuit,2,224
465,Williams,1996,São Paulo Grand Prix,Autódromo José Carlos Pace,10,225
466,Ferrari,1996,São Paulo Grand Prix,Autódromo José Carlos Pace,4,225
467,McLaren,1996,São Paulo Grand Prix,Autódromo José Carlos Pace,3,225
468,Williams,1996,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,10,228
469,Ferrari,1996,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,9,228
470,McLaren,1996,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,0,228
471,McLaren,1996,Monaco Grand Prix,Circuit de Monaco,7,229
472,Ferrari,1996,Monaco Grand Prix,Circuit de Monaco,0,229
473,Williams,1996,Monaco Grand Prix,Circuit de Monaco,0,229
474,Ferrari,1996,Spanish Grand Prix,Circuit de Barcelona-Catalunya,10,230
475,Williams,1996,Spanish Grand Prix,Circuit de Barcelona-Catalunya,4,230
476,McLaren,1996,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2,230
477,Williams,1996,Canadian Grand Prix,Circuit Gilles Villeneuve,16,231
478,McLaren,1996,Canadian Grand Prix,Circuit Gilles Villeneuve,5,231
479,Ferrari,1996,Canadian Grand Prix,Circuit Gilles Villeneuve,0,231
480,Williams,1996,British Grand Prix,Silverstone Circuit,10,233
481,McLaren,1996,British Grand Prix,Silverstone Circuit,6,233
482,Ferrari,1996,British Grand Prix,Silverstone Circuit,0,233
483,Williams,1996,Hungarian Grand Prix,Hungaroring,16,235
484,McLaren,1996,Hungarian Grand Prix,Hungaroring,3,235
485,Ferrari,1996,Hungarian Grand Prix,Hungaroring,0,235
486,Ferrari,1996,Belgian Grand Prix,Circuit de Spa-Francorchamps,10,236
487,Williams,1996,Belgian Grand Prix,Circuit de Spa-Francorchamps,8,236
488,McLaren,1996,Belgian Grand Prix,Circuit de Spa-Francorchamps,4,236
489,Ferrari,1996,Italian Grand Prix,Autodromo Nazionale di Monza,10,237
490,McLaren,1996,Italian Grand Prix,Autodromo Nazionale di Monza,4,237
491,Williams,1996,Italian Grand Prix,Autodromo Nazionale di Monza,0,237
492,Williams,1996,Japanese Grand Prix,Suzuka Circuit,10,239
493,Ferrari,1996,Japanese Grand Prix,Suzuka Circuit,6,239
494,McLaren,1996,Japanese Grand Prix,Suzuka Circuit,4,239
495,Williams,1995,São Paulo Grand Prix,Autódromo José Carlos Pace,6,240
496,Ferrari,1995,São Paulo Grand Prix,Autódromo José Carlos Pace,6,240
497,McLaren,1995,São Paulo Grand Prix,Autódromo José Carlos Pace,4,240
498,Williams,1995,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,13,242
499,Ferrari,1995,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,10,242
500,McLaren,1995,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2,242
501,Ferrari,1995,Spanish Grand Prix,Circuit de Barcelona-Catalunya,4,243
502,Williams,1995,Spanish Grand Prix,Circuit de Barcelona-Catalunya,3,243
503,McLaren,1995,Spanish Grand Prix,Circuit de Barcelona-Catalunya,0,243
504,Williams,1995,Monaco Grand Prix,Circuit de Monaco,6,244
505,Ferrari,1995,Monaco Grand Prix,Circuit de Monaco,4,244
506,McLaren,1995,Monaco Grand Prix,Circuit de Monaco,2,244
507,Ferrari,1995,Canadian Grand Prix,Circuit Gilles Villeneuve,10,245
508,Williams,1995,Canadian Grand Prix,Circuit Gilles Villeneuve,0,245
509,McLaren,1995,Canadian Grand Prix,Circuit Gilles Villeneuve,0,245
510,Ferrari,1995,British Grand Prix,Silverstone Circuit,6,247
511,Williams,1995,British Grand Prix,Silverstone Circuit,4,247
512,McLaren,1995,British Grand Prix,Silverstone Circuit,2,247
513,Williams,1995,Hungarian Grand Prix,Hungaroring,16,249
514,Ferrari,1995,Hungarian Grand Prix,Hungaroring,4,249
515,McLaren,1995,Hungarian Grand Prix,Hungaroring,0,249
516,Williams,1995,Belgian Grand Prix,Circuit de Spa-Francorchamps,6,250
517,McLaren,1995,Belgian Grand Prix,Circuit de Spa-Francorchamps,2,250
518,Ferrari,1995,Belgian Grand Prix,Circuit de Spa-Francorchamps,0,250
519,McLaren,1995,Italian Grand Prix,Autodromo Nazionale di Monza,9,251
520,Ferrari,1995,Italian Grand Prix,Autodromo Nazionale di Monza,0,251
521,Williams,1995,Italian Grand Prix,Autodromo Nazionale di Monza,0,251
522,McLaren,1995,Japanese Grand Prix,Suzuka Circuit,6,255
523,Williams,1995,Japanese Grand Prix,Suzuka Circuit,0,255
524,Ferrari,1995,Japanese Grand Prix,Suzuka Circuit,0,255
525,Williams,1994,São Paulo Grand Prix,Autódromo José Carlos Pace,6,257
526,Ferrari,1994,São Paulo Grand Prix,Autódromo José Carlos Pace,4,257
527,McLaren,1994,São Paulo Grand Prix,Autódromo José Carlos Pace,0,257
528,Ferrari,1994,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,6,259
529,McLaren,1994,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,4,259
530,Williams,1994,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,1,259
531,McLaren,1994,Monaco Grand Prix,Circuit de Monaco,6,260
532,Ferrari,1994,Monaco Grand Prix,Circuit de Monaco,6,260
533,Williams,1994,Monaco Grand Prix,Circuit de Monaco,0,260
534,Williams,1994,Spanish Grand Prix,Circuit de Barcelona-Catalunya,10,261
535,Ferrari,1994,Spanish Grand Prix,Circuit de Barcelona-Catalunya,3,261
536,McLaren,1994,Spanish Grand Prix,Circuit de Barcelona-Catalunya,0,261
537,Williams,1994,Canadian Grand Prix,Circuit Gilles Villeneuve,8,262
538,Ferrari,1994,Canadian Grand Prix,Circuit Gilles Villeneuve,7,262
539,McLaren,1994,Canadian Grand Prix,Circuit Gilles Villeneuve,0,262
540,Williams,1994,British Grand Prix,Silverstone Circuit,12,264
541,Ferrari,1994,British Grand Prix,Silverstone Circuit,6,264
542,McLaren,1994,British Grand Prix,Silverstone Circuit,4,264
543,Williams,1994,Hungarian Grand Prix,Hungaroring,6,266
544,McLaren,1994,Hungarian Grand Prix,Hungaroring,3,266
545,Ferrari,1994,Hungarian Grand Prix,Hungaroring,0,266
546,Williams,1994,Belgian Grand Prix,Circuit de Spa-Francorchamps,13,267
547,McLaren,1994,Belgian Grand Prix,Circuit de Spa-Francorchamps,6,267
548,Ferrari,1994,Belgian Grand Prix,Circuit de Spa-Francorchamps,0,267
549,Williams,1994,Italian Grand Prix,Autodromo Nazionale di Monza,11,268
550,Ferrari,1994,Italian Grand Prix,Autodromo Nazionale di Monza,6,268
551,McLaren,1994,Italian Grand Prix,Autodromo Nazionale di Monza,6,268
552,Williams,1994,Japanese Grand Prix,Suzuka Circuit,13,271
553,Ferrari,1994,Japanese Grand Prix,Suzuka Circuit,4,271
554,McLaren,1994,Japanese Grand Prix,Suzuka Circuit,0,271
555,McLaren,1993,São Paulo Grand Prix,Autódromo José Carlos Pace,10,274
556,Williams,1993,São Paulo Grand Prix,Autódromo José Carlos Pace,6,274
557,Ferrari,1993,São Paulo Grand Prix,Autódromo José Carlos Pace,0,274
558,Williams,1993,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,10,276
559,McLaren,1993,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,0,276
560,Ferrari,1993,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,0,276
561,Williams,1993,Spanish Grand Prix,Circuit de Barcelona-Catalunya,10,277
562,McLaren,1993,Spanish Grand Prix,Circuit de Barcelona-Catalunya,8,277
563,Ferrari,1993,Spanish Grand Prix,Circuit de Barcelona-Catalunya,1,277
564,McLaren,1993,Monaco Grand Prix,Circuit de Monaco,10,278
565,Williams,1993,Monaco Grand Prix,Circuit de Monaco,9,278
566,Ferrari,1993,Monaco Grand Prix,Circuit de Monaco,4,278
567,Williams,1993,Canadian Grand Prix,Circuit Gilles Villeneuve,14,279
568,Ferrari,1993,Canadian Grand Prix,Circuit Gilles Villeneuve,3,279
569,McLaren,1993,Canadian Grand Prix,Circuit Gilles Villeneuve,0,279
570,Williams,1993,British Grand Prix,Silverstone Circuit,10,281
571,McLaren,1993,British Grand Prix,Silverstone Circuit,2,281
572,Ferrari,1993,British Grand Prix,Silverstone Circuit,0,281
573,Williams,1993,Hungarian Grand Prix,Hungaroring,10,283
574,Ferrari,1993,Hungarian Grand Prix,Hungaroring,4,283
575,McLaren,1993,Hungarian Grand Prix,Hungaroring,0,283
576,Williams,1993,Belgian Grand Prix,Circuit de Spa-Francorchamps,14,284
577,McLaren,1993,Belgian Grand Prix,Circuit de Spa-Francorchamps,3,284
578,Ferrari,1993,Belgian Grand Prix,Circuit de Spa-Francorchamps,0,284
579,Williams,1993,Italian Grand Prix,Autodromo Nazionale di Monza,10,285
580,Ferrari,1993,Italian Grand Prix,Autodromo Nazionale di Monza,6,285
581,McLaren,1993,Italian Grand Prix,Autodromo Nazionale di Monza,4,285
582,McLaren,1993,Japanese Grand Prix,Suzuka Circuit,14,287
583,Williams,1993,Japanese Grand Prix,Suzuka Circuit,9,287
584,Ferrari,1993,Japanese Grand Prix,Suzuka Circuit,0,287
585,Williams,1992,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,16,290
586,McLaren,1992,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,3,290
587,Ferrari,1992,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,0,290
588,Williams,1992,São Paulo Grand Prix,Autódromo José Carlos Pace,16,291
589,Ferrari,1992,São Paulo Grand Prix,Autódromo José Carlos Pace,5,291
590,McLaren,1992,São Paulo Grand Prix,Autódromo José Carlos Pace,0,291
591,Williams,1992,Spanish Grand Prix,Circuit de Barcelona-Catalunya,10,292
592,Ferrari,1992,Spanish Grand Prix,Circuit de Barcelona-Catalunya,4,292
593,McLaren,1992,Spanish Grand Prix,Circuit de Barcelona-Catalunya,3,292
594,Williams,1992,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,16,293
595,McLaren,1992,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,4,293
596,Ferrari,1992,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,0,293
597,McLaren,1992,Monaco Grand Prix,Circuit de Monaco,10,294
598,Williams,1992,Monaco Grand Prix,Circuit de Monaco,10,294
599,Ferrari,1992,Monaco Grand Prix,Circuit de Monaco,0,294
600,McLaren,1992,Canadian Grand Prix,Circuit Gilles Villeneuve,10,295
601,Ferrari,1992,Canadian Grand Prix,Circuit Gilles Villeneuve,4,295
602,Williams,1992,Canadian Grand Prix,Circuit Gilles Villeneuve,0,295
603,Williams,1992,British Grand Prix,Silverstone Circuit,16,297
604,McLaren,1992,British Grand Prix,Silverstone Circuit,2,297
605,Ferrari,1992,British Grand Prix,Silverstone Circuit,0,297
606,McLaren,1992,Hungarian Grand Prix,Hungaroring,14,299
607,Williams,1992,Hungarian Grand Prix,Hungaroring,6,299
608,Ferrari,1992,Hungarian Grand Prix,Hungaroring,1,299
609,Williams,1992,Belgian Grand Prix,Circuit de Spa-Francorchamps,10,300
610,McLaren,1992,Belgian Grand Prix,Circuit de Spa-Francorchamps,2,300
611,Ferrari,1992,Belgian Grand Prix,Circuit de Spa-Francorchamps,0,300
612,McLaren,1992,Italian Grand Prix,Autodromo Nazionale di Monza,13,301
613,Williams,1992,Italian Grand Prix,Autodromo Nazionale di Monza,2,301
614,Ferrari,1992,Italian Grand Prix,Autodromo Nazionale di Monza,0,301
615,Williams,1992,Japanese Grand Prix,Suzuka Circuit,10,303
616,McLaren,1992,Japanese Grand Prix,Suzuka Circuit,6,303
617,Ferrari,1992,Japanese Grand Prix,Suzuka Circuit,2,303
618,McLaren,1991,São Paulo Grand Prix,Autódromo José Carlos Pace,14,306
619,Williams,1991,São Paulo Grand Prix,Autódromo José Carlos Pace,6,306
620,Ferrari,1991,São Paulo Grand Prix,Autódromo José Carlos Pace,4,306
621,McLaren,1991,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,16,307
622,Williams,1991,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,0,307
623,Ferrari,1991,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,0,307
624,McLaren,1991,Monaco Grand Prix,Circuit de Monaco,10,308
625,Williams,1991,Monaco Grand Prix,Circuit de Monaco,6,308
626,Ferrari,1991,Monaco Grand Prix,Circuit de Monaco,6,308
627,Williams,1991,Canadian Grand Prix,Circuit Gilles Villeneuve,5,309
628,Ferrari,1991,Canadian Grand Prix,Circuit Gilles Villeneuve,0,309
629,McLaren,1991,Canadian Grand Prix,Circuit Gilles Villeneuve,0,309
630,Williams,1991,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,16,310
631,McLaren,1991,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,4,310
632,Ferrari,1991,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,0,310
633,Williams,1991,British Grand Prix,Silverstone Circuit,10,312
634,McLaren,1991,British Grand Prix,Silverstone Circuit,9,312
635,Ferrari,1991,British Grand Prix,Silverstone Circuit,4,312
636,McLaren,1991,Hungarian Grand Prix,Hungaroring,13,314
637,Williams,1991,Hungarian Grand Prix,Hungaroring,10,314
638,Ferrari,1991,Hungarian Grand Prix,Hungaroring,2,314
639,McLaren,1991,Belgian Grand Prix,Circuit de Spa-Francorchamps,16,315
640,Williams,1991,Belgian Grand Prix,Circuit de Spa-Francorchamps,2,315
641,Ferrari,1991,Belgian Grand Prix,Circuit de Spa-Francorchamps,0,315
642,Williams,1991,Italian Grand Prix,Autodromo Nazionale di Monza,10,316
643,McLaren,1991,Italian Grand Prix,Autodromo Nazionale di Monza,9,316
644,Ferrari,1991,Italian Grand Prix,Autodromo Nazionale di Monza,4,316
645,Williams,1991,Spanish Grand Prix,Circuit de Barcelona-Catalunya,14,318
646,Ferrari,1991,Spanish Grand Prix,Circuit de Barcelona-Catalunya,9,318
647,McLaren,1991,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2,318
648,McLaren,1991,Japanese Grand Prix,Suzuka Circuit,16,319
649,Williams,1991,Japanese Grand Prix,Suzuka Circuit,4,319
650,Ferrari,1991,Japanese Grand Prix,Suzuka Circuit,3,319
651,Ferrari,1990,São Paulo Grand Prix,Autódromo José Carlos Pace,12,322
652,McLaren,1990,São Paulo Grand Prix,Autódromo José Carlos Pace,10,322
653,Williams,1990,São Paulo Grand Prix,Autódromo José Carlos Pace,2,322
654,Williams,1990,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,9,323
655,McLaren,1990,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,6,323
656,Ferrari,1990,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,3,323
657,McLaren,1990,Monaco Grand Prix,Circuit de Monaco,13,324
658,Williams,1990,Monaco Grand Prix,Circuit de Monaco,3,324
659,Ferrari,1990,Monaco Grand Prix,Circuit de Monaco,0,324
660,McLaren,1990,Canadian Grand Prix,Circuit Gilles Villeneuve,12,325
661,Ferrari,1990,Canadian Grand Prix,Circuit Gilles Villeneuve,6,325
662,Williams,1990,Canadian Grand Prix,Circuit Gilles Villeneuve,0,325
663,Ferrari,1990,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,15,326
664,McLaren,1990,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,4,326
665,Williams,1990,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,2,326
666,Ferrari,1990,British Grand Prix,Silverstone Circuit,9,328
667,Williams,1990,British Grand Prix,Silverstone Circuit,6,328
668,McLaren,1990,British Grand Prix,Silverstone Circuit,4,328
669,Williams,1990,Hungarian Grand Prix,Hungaroring,12,330
670,McLaren,1990,Hungarian Grand Prix,Hungaroring,6,330
671,Ferrari,1990,Hungarian Grand Prix,Hungaroring,0,330
672,McLaren,1990,Belgian Grand Prix,Circuit de Spa-Francorchamps,13,331
673,Ferrari,1990,Belgian Grand Prix,Circuit de Spa-Francorchamps,6,331
674,Williams,1990,Belgian Grand Prix,Circuit de Spa-Francorchamps,0,331
675,McLaren,1990,Italian Grand Prix,Autodromo Nazionale di Monza,13,332
676,Ferrari,1990,Italian Grand Prix,Autodromo Nazionale di Monza,9,332
677,Williams,1990,Italian Grand Prix,Autodromo Nazionale di Monza,2,332
678,Williams,1990,Japanese Grand Prix,Suzuka Circuit,5,335
679,Ferrari,1990,Japanese Grand Prix,Suzuka Circuit,0,335
680,McLaren,1990,Japanese Grand Prix,Suzuka Circuit,0,335
681,McLaren,2009,Australian Grand Prix,Albert Park Grand Prix Circuit,0,1
682,Williams,2009,Australian Grand Prix,Albert Park Grand Prix Circuit,3,1
683,Red Bull,2009,Australian Grand Prix,Albert Park Grand Prix Circuit,0,1
684,Ferrari,2009,Australian Grand Prix,Albert Park Grand Prix Circuit,0,1
685,Red Bull,2009,Bahrain Grand Prix,Bahrain International Circuit,8,4
686,McLaren,2009,Bahrain Grand Prix,Bahrain International Circuit,5,4
687,Ferrari,2009,Bahrain Grand Prix,Bahrain International Circuit,3,4
688,Williams,2009,Bahrain Grand Prix,Bahrain International Circuit,0,4
689,Red Bull,2009,Spanish Grand Prix,Circuit de Barcelona-Catalunya,11,5
690,Ferrari,2009,Spanish Grand Prix,Circuit de Barcelona-Catalunya,3,5
691,Williams,2009,Spanish Grand Prix,Circuit de Barcelona-Catalunya,1,5
692,McLaren,2009,Spanish Grand Prix,Circuit de Barcelona-Catalunya,0,5
693,Ferrari,2009,Monaco Grand Prix,Circuit de Monaco,11,6
694,Red Bull,2009,Monaco Grand Prix,Circuit de Monaco,4,6
695,Williams,2009,Monaco Grand Prix,Circuit de Monaco,3,6
696,McLaren,2009,Monaco Grand Prix,Circuit de Monaco,0,6
697,Red Bull,2009,British Grand Prix,Silverstone Circuit,18,8
698,Ferrari,2009,British Grand Prix,Silverstone Circuit,6,8
699,Williams,2009,British Grand Prix,Silverstone Circuit,4,8
700,McLaren,2009,British Grand Prix,Silverstone Circuit,0,8
701,McLaren,2009,Hungarian Grand Prix,Hungaroring,14,10
702,Ferrari,2009,Hungarian Grand Prix,Hungaroring,8,10
703,Red Bull,2009,Hungarian Grand Prix,Hungaroring,6,10
704,Williams,2009,Hungarian Grand Prix,Hungaroring,5,10
705,Ferrari,2009,Belgian Grand Prix,Circuit de Spa-Francorchamps,10,12
706,Red Bull,2009,Belgian Grand Prix,Circuit de Spa-Francorchamps,6,12
707,McLaren,2009,Belgian Grand Prix,Circuit de Spa-Francorchamps,3,12
708,Williams,2009,Belgian Grand Prix,Circuit de Spa-Francorchamps,1,12
709,Ferrari,2009,Italian Grand Prix,Autodromo Nazionale di Monza,6,13
710,McLaren,2009,Italian Grand Prix,Autodromo Nazionale di Monza,3,13
711,Red Bull,2009,Italian Grand Prix,Autodromo Nazionale di Monza,1,13
712,Williams,2009,Italian Grand Prix,Autodromo Nazionale di Monza,0,13
713,McLaren,2009,Singapore Grand Prix,Marina Bay Street Circuit,12,14
714,Red Bull,2009,Singapore Grand Prix,Marina Bay Street Circuit,5,14
715,Williams,2009,Singapore Grand Prix,Marina Bay Street Circuit,0,14
716,Ferrari,2009,Singapore Grand Prix,Marina Bay Street Circuit,0,14
717,Red Bull,2009,Japanese Grand Prix,Suzuka Circuit,10,15
718,McLaren,2009,Japanese Grand Prix,Suzuka Circuit,6,15
719,Ferrari,2009,Japanese Grand Prix,Suzuka Circuit,5,15
720,Williams,2009,Japanese Grand Prix,Suzuka Circuit,4,15
721,Red Bull,2009,São Paulo Grand Prix,Autódromo José Carlos Pace,15,16
722,McLaren,2009,São Paulo Grand Prix,Autódromo José Carlos Pace,6,16
723,Ferrari,2009,São Paulo Grand Prix,Autódromo José Carlos Pace,3,16
724,Williams,2009,São Paulo Grand Prix,Autódromo José Carlos Pace,0,16
725,McLaren,1989,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,15,357
726,Williams,1989,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,3,357
