constructorStandingsId,Constructor_name,GP_year,Round,GrandPrix_name,points,position,wins,GP_Id
1741,Haas F1 Team,2017,5,Spanish Grand Prix,9,8,0,973
1742,Ferrari,2017,6,Monaco Grand Prix,196,1,3,974
1743,Mercedes,2017,6,Monaco Grand Prix,179,2,3,974
1744,Red Bull,2017,6,Monaco Grand Prix,97,3,0,974
1745,Williams,2017,6,Monaco Grand Prix,20,6,0,974
1746,McLaren,2017,6,Monaco Grand Prix,0,10,0,974
1747,Haas F1 Team,2017,6,Monaco Grand Prix,14,8,0,974
1748,Ferrari,2017,7,Canadian Grand Prix,214,2,3,975
1749,Mercedes,2017,7,Canadian Grand Prix,222,1,4,975
1750,Red Bull,2017,7,Canadian Grand Prix,112,3,0,975
1751,Williams,2017,7,Canadian Grand Prix,22,6,0,975
1752,McLaren,2017,7,Canadian Grand Prix,0,10,0,975
1753,Haas F1 Team,2017,7,Canadian Grand Prix,15,8,0,975
1754,Ferrari,2017,8,Azerbaijan Grand Prix,226,2,3,976
1755,Mercedes,2017,8,Azerbaijan Grand Prix,250,1,4,976
1756,Red Bull,2017,8,Azerbaijan Grand Prix,137,3,1,976
1757,Williams,2017,8,Azerbaijan Grand Prix,37,5,0,976
1758,McLaren,2017,8,Azerbaijan Grand Prix,2,10,0,976
1759,Haas F1 Team,2017,8,Azerbaijan Grand Prix,21,7,0,976
1760,Ferrari,2017,9,Austrian Grand Prix,254,2,3,977
1761,Mercedes,2017,9,Austrian Grand Prix,287,1,5,977
1762,Red Bull,2017,9,Austrian Grand Prix,152,3,1,977
1763,Williams,2017,9,Austrian Grand Prix,40,5,0,977
1764,McLaren,2017,9,Austrian Grand Prix,2,10,0,977
1765,Haas F1 Team,2017,9,Austrian Grand Prix,29,7,0,977
1766,Ferrari,2017,10,British Grand Prix,275,2,3,978
1767,Mercedes,2017,10,British Grand Prix,330,1,6,978
1768,Red Bull,2017,10,British Grand Prix,174,3,1,978
1769,Williams,2017,10,British Grand Prix,41,5,0,978
1770,McLaren,2017,10,British Grand Prix,2,10,0,978
1771,Haas F1 Team,2017,10,British Grand Prix,29,7,0,978
1772,Ferrari,2017,11,Hungarian Grand Prix,318,2,4,979
1773,Mercedes,2017,11,Hungarian Grand Prix,357,1,6,979
1774,Red Bull,2017,11,Hungarian Grand Prix,184,3,1,979
1775,Williams,2017,11,Hungarian Grand Prix,41,5,0,979
1776,McLaren,2017,11,Hungarian Grand Prix,11,9,0,979
1777,Haas F1 Team,2017,11,Hungarian Grand Prix,29,7,0,979
1778,Ferrari,2017,12,Belgian Grand Prix,348,2,4,980
1779,Mercedes,2017,12,Belgian Grand Prix,392,1,7,980
1780,Red Bull,2017,12,Belgian Grand Prix,199,3,1,980
1781,Williams,2017,12,Belgian Grand Prix,45,5,0,980
1782,McLaren,2017,12,Belgian Grand Prix,11,9,0,980
1783,Haas F1 Team,2017,12,Belgian Grand Prix,35,7,0,980
1784,Ferrari,2017,13,Italian Grand Prix,373,2,4,981
1785,Mercedes,2017,13,Italian Grand Prix,435,1,8,981
1786,Red Bull,2017,13,Italian Grand Prix,212,3,1,981
1787,Williams,2017,13,Italian Grand Prix,55,5,0,981
1788,McLaren,2017,13,Italian Grand Prix,11,9,0,981
1789,Haas F1 Team,2017,13,Italian Grand Prix,35,7,0,981
1790,Ferrari,2017,14,Singapore Grand Prix,373,2,4,982
1791,Mercedes,2017,14,Singapore Grand Prix,475,1,9,982
1792,Red Bull,2017,14,Singapore Grand Prix,230,3,1,982
1793,Williams,2017,14,Singapore Grand Prix,59,5,0,982
1794,McLaren,2017,14,Singapore Grand Prix,17,9,0,982
1795,Haas F1 Team,2017,14,Singapore Grand Prix,37,8,0,982
1796,Ferrari,2017,16,Japanese Grand Prix,395,2,4,984
1797,Mercedes,2017,16,Japanese Grand Prix,540,1,10,984
1798,Red Bull,2017,16,Japanese Grand Prix,303,3,2,984
1799,Williams,2017,16,Japanese Grand Prix,66,5,0,984
1800,McLaren,2017,16,Japanese Grand Prix,23,9,0,984
1801,Haas F1 Team,2017,16,Japanese Grand Prix,43,7,0,984
1802,Ferrari,2017,17,United States Grand Prix,428,2,4,985
1803,Mercedes,2017,17,United States Grand Prix,575,1,11,985
1804,Red Bull,2017,17,United States Grand Prix,315,3,2,985
1805,Williams,2017,17,United States Grand Prix,68,5,0,985
1806,McLaren,2017,17,United States Grand Prix,23,9,0,985
1807,Haas F1 Team,2017,17,United States Grand Prix,43,8,0,985
1808,Ferrari,2017,18,Mexico City Grand Prix,455,2,4,986
1809,Mercedes,2017,18,Mexico City Grand Prix,595,1,11,986
1810,Red Bull,2017,18,Mexico City Grand Prix,340,3,3,986
1811,Williams,2017,18,Mexico City Grand Prix,76,5,0,986
1812,McLaren,2017,18,Mexico City Grand Prix,24,9,0,986
1813,Haas F1 Team,2017,18,Mexico City Grand Prix,47,8,0,986
1814,Ferrari,2017,19,São Paulo Grand Prix,495,2,5,987
1815,Mercedes,2017,19,São Paulo Grand Prix,625,1,11,987
1816,Red Bull,2017,19,São Paulo Grand Prix,358,3,3,987
1817,Williams,2017,19,São Paulo Grand Prix,82,5,0,987
1818,McLaren,2017,19,São Paulo Grand Prix,28,9,0,987
1819,Haas F1 Team,2017,19,São Paulo Grand Prix,47,8,0,987
1820,Ferrari,2017,20,Abu Dhabi Grand Prix,522,2,5,988
1821,Mercedes,2017,20,Abu Dhabi Grand Prix,668,1,12,988
1822,Red Bull,2017,20,Abu Dhabi Grand Prix,368,3,3,988
1823,Williams,2017,20,Abu Dhabi Grand Prix,83,5,0,988
1824,McLaren,2017,20,Abu Dhabi Grand Prix,30,9,0,988
1825,Haas F1 Team,2017,20,Abu Dhabi Grand Prix,47,8,0,988
1826,Ferrari,2018,1,Australian Grand Prix,40,1,1,989
1827,Mercedes,2018,1,Australian Grand Prix,22,2,0,989
1828,Red Bull,2018,1,Australian Grand Prix,20,3,0,989
1829,McLaren,2018,1,Australian Grand Prix,12,4,0,989
1830,Williams,2018,1,Australian Grand Prix,0,8,0,989
1831,Haas F1 Team,2018,1,Australian Grand Prix,0,10,0,989
1832,Haas F1 Team,2018,2,Bahrain Grand Prix,10,7,0,990
1833,Williams,2018,2,Bahrain Grand Prix,0,10,0,990
1834,Red Bull,2018,2,Bahrain Grand Prix,20,4,0,990
1835,McLaren,2018,2,Bahrain Grand Prix,22,3,0,990
1836,Mercedes,2018,2,Bahrain Grand Prix,55,2,0,990
1837,Ferrari,2018,2,Bahrain Grand Prix,65,1,2,990
1838,Ferrari,2018,4,Azerbaijan Grand Prix,114,1,2,992
1839,Mercedes,2018,4,Azerbaijan Grand Prix,110,2,1,992
1840,Red Bull,2018,4,Azerbaijan Grand Prix,55,3,1,992
1841,McLaren,2018,4,Azerbaijan Grand Prix,36,4,0,992
1842,Williams,2018,4,Azerbaijan Grand Prix,4,10,0,992
1843,Haas F1 Team,2018,4,Azerbaijan Grand Prix,11,8,0,992
1844,Ferrari,2018,5,Spanish Grand Prix,126,2,2,993
1845,Mercedes,2018,5,Spanish Grand Prix,153,1,2,993
1846,Red Bull,2018,5,Spanish Grand Prix,80,3,1,993
1847,McLaren,2018,5,Spanish Grand Prix,40,5,0,993
1848,Williams,2018,5,Spanish Grand Prix,4,10,0,993
1849,Haas F1 Team,2018,5,Spanish Grand Prix,19,6,0,993
1850,Ferrari,2018,6,Monaco Grand Prix,156,2,2,994
1851,Mercedes,2018,6,Monaco Grand Prix,178,1,2,994
1852,Red Bull,2018,6,Monaco Grand Prix,107,3,2,994
1853,McLaren,2018,6,Monaco Grand Prix,40,5,0,994
1854,Williams,2018,6,Monaco Grand Prix,4,10,0,994
1855,Haas F1 Team,2018,6,Monaco Grand Prix,19,8,0,994
1856,Ferrari,2018,7,Canadian Grand Prix,189,2,3,995
1857,Mercedes,2018,7,Canadian Grand Prix,206,1,2,995
1858,Red Bull,2018,7,Canadian Grand Prix,134,3,2,995
1859,McLaren,2018,7,Canadian Grand Prix,40,5,0,995
1860,Williams,2018,7,Canadian Grand Prix,4,10,0,995
1861,Haas F1 Team,2018,7,Canadian Grand Prix,19,8,0,995
1862,Ferrari,2018,9,Austrian Grand Prix,247,1,3,997
1863,Mercedes,2018,9,Austrian Grand Prix,237,2,3,997
1864,Red Bull,2018,9,Austrian Grand Prix,189,3,3,997
1865,McLaren,2018,9,Austrian Grand Prix,44,6,0,997
1866,Williams,2018,9,Austrian Grand Prix,4,10,0,997
1867,Haas F1 Team,2018,9,Austrian Grand Prix,49,5,0,997
1868,Ferrari,2018,10,British Grand Prix,287,1,4,998
1869,Mercedes,2018,10,British Grand Prix,267,2,3,998
1870,Red Bull,2018,10,British Grand Prix,199,3,3,998
1871,McLaren,2018,10,British Grand Prix,48,7,0,998
1872,Williams,2018,10,British Grand Prix,4,10,0,998
1873,Haas F1 Team,2018,10,British Grand Prix,51,5,0,998
1874,Ferrari,2018,12,Hungarian Grand Prix,335,2,4,1000
1875,Mercedes,2018,12,Hungarian Grand Prix,345,1,5,1000
1876,Red Bull,2018,12,Hungarian Grand Prix,223,3,3,1000
1877,McLaren,2018,12,Hungarian Grand Prix,52,7,0,1000
1878,Williams,2018,12,Hungarian Grand Prix,4,10,0,1000
1879,Haas F1 Team,2018,12,Hungarian Grand Prix,66,5,0,1000
1880,Ferrari,2018,13,Belgian Grand Prix,360,2,5,1001
1881,Mercedes,2018,13,Belgian Grand Prix,375,1,5,1001
1882,Red Bull,2018,13,Belgian Grand Prix,238,3,3,1001
1883,McLaren,2018,13,Belgian Grand Prix,52,6,0,1001
1884,Williams,2018,13,Belgian Grand Prix,4,10,0,1001
1885,Haas F1 Team,2018,13,Belgian Grand Prix,76,5,0,1001
1886,Williams,2018,14,Italian Grand Prix,7,10,0,1002
1887,McLaren,2018,14,Italian Grand Prix,52,6,0,1002
1888,Mercedes,2018,14,Italian Grand Prix,415,1,6,1002
1889,Haas F1 Team,2018,14,Italian Grand Prix,76,5,0,1002
1890,Ferrari,2018,14,Italian Grand Prix,390,2,5,1002
1891,Red Bull,2018,14,Italian Grand Prix,248,3,3,1002
1892,Ferrari,2018,15,Singapore Grand Prix,415,2,5,1003
1893,Mercedes,2018,15,Singapore Grand Prix,452,1,7,1003
1894,Red Bull,2018,15,Singapore Grand Prix,274,3,3,1003
1895,McLaren,2018,15,Singapore Grand Prix,58,6,0,1003
1896,Williams,2018,15,Singapore Grand Prix,7,10,0,1003
1897,Haas F1 Team,2018,15,Singapore Grand Prix,76,5,0,1003
1898,Ferrari,2018,17,Japanese Grand Prix,460,2,5,1005
1899,Mercedes,2018,17,Japanese Grand Prix,538,1,9,1005
1900,Red Bull,2018,17,Japanese Grand Prix,319,3,3,1005
1901,McLaren,2018,17,Japanese Grand Prix,58,6,0,1005
1902,Williams,2018,17,Japanese Grand Prix,7,10,0,1005
1903,Haas F1 Team,2018,17,Japanese Grand Prix,84,5,0,1005
1904,Haas F1 Team,2018,18,United States Grand Prix,84,5,0,1006
1905,Williams,2018,18,United States Grand Prix,7,10,0,1006
1906,McLaren,2018,18,United States Grand Prix,58,6,0,1006
1907,Mercedes,2018,18,United States Grand Prix,563,1,9,1006
1908,Ferrari,2018,18,United States Grand Prix,497,2,6,1006
1909,Red Bull,2018,18,United States Grand Prix,337,3,3,1006
1910,Ferrari,2018,19,Mexico City Grand Prix,530,2,6,1007
1911,Mercedes,2018,19,Mexico City Grand Prix,585,1,9,1007
1912,Red Bull,2018,19,Mexico City Grand Prix,362,3,4,1007
1913,McLaren,2018,19,Mexico City Grand Prix,62,6,0,1007
1914,Williams,2018,19,Mexico City Grand Prix,7,10,0,1007
1915,Haas F1 Team,2018,19,Mexico City Grand Prix,84,5,0,1007
1916,Ferrari,2018,20,São Paulo Grand Prix,553,2,6,1008
1917,Mercedes,2018,20,São Paulo Grand Prix,620,1,10,1008
1918,Red Bull,2018,20,São Paulo Grand Prix,392,3,4,1008
1919,McLaren,2018,20,São Paulo Grand Prix,62,6,0,1008
1920,Williams,2018,20,São Paulo Grand Prix,7,10,0,1008
1921,Haas F1 Team,2018,20,São Paulo Grand Prix,90,5,0,1008
1922,Ferrari,2018,21,Abu Dhabi Grand Prix,571,2,6,1009
1923,Mercedes,2018,21,Abu Dhabi Grand Prix,655,1,11,1009
1924,Red Bull,2018,21,Abu Dhabi Grand Prix,419,3,4,1009
1925,McLaren,2018,21,Abu Dhabi Grand Prix,62,6,0,1009
1926,Williams,2018,21,Abu Dhabi Grand Prix,7,10,0,1009
1927,Haas F1 Team,2018,21,Abu Dhabi Grand Prix,93,5,0,1009
1928,Haas F1 Team,2019,1,Australian Grand Prix,8,4,0,1010
1929,Ferrari,2019,1,Australian Grand Prix,22,2,0,1010
1930,Red Bull,2019,1,Australian Grand Prix,15,3,0,1010
1931,Mercedes,2019,1,Australian Grand Prix,44,1,1,1010
1932,Alfa Romeo,2019,1,Australian Grand Prix,4,6,0,1010
1933,McLaren,2019,1,Australian Grand Prix,0,9,0,1010
1934,Williams,2019,1,Australian Grand Prix,0,10,0,1010
1935,Williams,2019,2,Bahrain Grand Prix,0,10,0,1011
1936,Ferrari,2019,2,Bahrain Grand Prix,48,2,0,1011
1937,McLaren,2019,2,Bahrain Grand Prix,8,5,0,1011
1938,Alfa Romeo,2019,2,Bahrain Grand Prix,10,4,0,1011
1939,Red Bull,2019,2,Bahrain Grand Prix,31,3,0,1011
1940,Haas F1 Team,2019,2,Bahrain Grand Prix,8,6,0,1011
1941,Mercedes,2019,2,Bahrain Grand Prix,87,1,2,1011
1942,Mercedes,2019,4,Azerbaijan Grand Prix,173,1,4,1013
1943,Red Bull,2019,4,Azerbaijan Grand Prix,64,3,0,1013
1944,Ferrari,2019,4,Azerbaijan Grand Prix,99,2,0,1013
1945,Haas F1 Team,2019,4,Azerbaijan Grand Prix,8,8,0,1013
1946,Alfa Romeo,2019,4,Azerbaijan Grand Prix,13,6,0,1013
1947,McLaren,2019,4,Azerbaijan Grand Prix,18,4,0,1013
1948,Williams,2019,4,Azerbaijan Grand Prix,0,10,0,1013
1949,Mercedes,2019,5,Spanish Grand Prix,217,1,5,1014
1950,Red Bull,2019,5,Spanish Grand Prix,87,3,0,1014
1951,Ferrari,2019,5,Spanish Grand Prix,121,2,0,1014
1952,Haas F1 Team,2019,5,Spanish Grand Prix,15,6,0,1014
1953,Alfa Romeo,2019,5,Spanish Grand Prix,13,7,0,1014
1954,McLaren,2019,5,Spanish Grand Prix,22,4,0,1014
1955,Williams,2019,5,Spanish Grand Prix,0,10,0,1014
1956,Mercedes,2019,6,Monaco Grand Prix,257,1,6,1015
1957,Red Bull,2019,6,Monaco Grand Prix,110,3,0,1015
1958,Ferrari,2019,6,Monaco Grand Prix,139,2,0,1015
1959,Haas F1 Team,2019,6,Monaco Grand Prix,16,6,0,1015
1960,Alfa Romeo,2019,6,Monaco Grand Prix,13,9,0,1015
1961,McLaren,2019,6,Monaco Grand Prix,30,4,0,1015
1962,Williams,2019,6,Monaco Grand Prix,0,10,0,1015
1963,Mercedes,2019,7,Canadian Grand Prix,295,1,7,1016
1964,Red Bull,2019,7,Canadian Grand Prix,124,3,0,1016
1965,Ferrari,2019,7,Canadian Grand Prix,172,2,0,1016
1966,Haas F1 Team,2019,7,Canadian Grand Prix,16,8,0,1016
1967,Alfa Romeo,2019,7,Canadian Grand Prix,13,9,0,1016
1968,McLaren,2019,7,Canadian Grand Prix,30,4,0,1016
1969,Williams,2019,7,Canadian Grand Prix,0,10,0,1016
1970,Red Bull,2019,9,Austrian Grand Prix,169,3,1,1018
1971,Mercedes,2019,9,Austrian Grand Prix,363,1,8,1018
1972,Ferrari,2019,9,Austrian Grand Prix,228,2,0,1018
1973,Haas F1 Team,2019,9,Austrian Grand Prix,16,9,0,1018
1974,Alfa Romeo,2019,9,Austrian Grand Prix,22,6,0,1018
1975,McLaren,2019,9,Austrian Grand Prix,52,4,0,1018
1976,Williams,2019,9,Austrian Grand Prix,0,10,0,1018
1977,Mercedes,2019,10,British Grand Prix,407,1,9,1019
1978,Red Bull,2019,10,British Grand Prix,191,3,1,1019
1979,Ferrari,2019,10,British Grand Prix,243,2,0,1019
1980,Haas F1 Team,2019,10,British Grand Prix,16,9,0,1019
1981,Alfa Romeo,2019,10,British Grand Prix,26,6,0,1019
1982,McLaren,2019,10,British Grand Prix,60,4,0,1019
1983,Williams,2019,10,British Grand Prix,0,10,0,1019
1984,Mercedes,2019,12,Hungarian Grand Prix,438,1,10,1021
1985,Red Bull,2019,12,Hungarian Grand Prix,244,3,2,1021
1986,Ferrari,2019,12,Hungarian Grand Prix,288,2,0,1021
1987,Haas F1 Team,2019,12,Hungarian Grand Prix,26,9,0,1021
1988,Alfa Romeo,2019,12,Hungarian Grand Prix,32,7,0,1021
1989,McLaren,2019,12,Hungarian Grand Prix,82,4,0,1021
1990,Williams,2019,12,Hungarian Grand Prix,1,10,0,1021
1991,Mercedes,2019,13,Belgian Grand Prix,471,1,10,1022
1992,Red Bull,2019,13,Belgian Grand Prix,254,3,2,1022
1993,Ferrari,2019,13,Belgian Grand Prix,326,2,1,1022
1994,Haas F1 Team,2019,13,Belgian Grand Prix,26,9,0,1022
1995,Alfa Romeo,2019,13,Belgian Grand Prix,32,8,0,1022
1996,McLaren,2019,13,Belgian Grand Prix,82,4,0,1022
1997,Williams,2019,13,Belgian Grand Prix,1,10,0,1022
1998,Mercedes,2019,14,Italian Grand Prix,505,1,10,1023
1999,Red Bull,2019,14,Italian Grand Prix,266,3,2,1023
2000,Ferrari,2019,14,Italian Grand Prix,351,2,2,1023
2001,Haas F1 Team,2019,14,Italian Grand Prix,26,9,0,1023
2002,Alfa Romeo,2019,14,Italian Grand Prix,34,8,0,1023
2003,McLaren,2019,14,Italian Grand Prix,83,4,0,1023
2004,Williams,2019,14,Italian Grand Prix,1,10,0,1023
2005,Mercedes,2019,15,Singapore Grand Prix,527,1,10,1024
2006,Red Bull,2019,15,Singapore Grand Prix,289,3,2,1024
2007,Ferrari,2019,15,Singapore Grand Prix,394,2,3,1024
2008,Haas F1 Team,2019,15,Singapore Grand Prix,26,9,0,1024
2009,Alfa Romeo,2019,15,Singapore Grand Prix,35,8,0,1024
2010,McLaren,2019,15,Singapore Grand Prix,89,4,0,1024
2011,Williams,2019,15,Singapore Grand Prix,1,10,0,1024
2012,Williams,2019,17,Japanese Grand Prix,1,10,0,1026
2013,McLaren,2019,17,Japanese Grand Prix,111,4,0,1026
2014,Alfa Romeo,2019,17,Japanese Grand Prix,35,8,0,1026
2015,Ferrari,2019,17,Japanese Grand Prix,435,2,3,1026
2016,Red Bull,2019,17,Japanese Grand Prix,323,3,2,1026
2017,Haas F1 Team,2019,17,Japanese Grand Prix,28,9,0,1026
2018,Mercedes,2019,17,Japanese Grand Prix,612,1,12,1026
2019,Williams,2019,18,Mexico City Grand Prix,1,10,0,1027
2020,McLaren,2019,18,Mexico City Grand Prix,111,4,0,1027
2021,Alfa Romeo,2019,18,Mexico City Grand Prix,35,8,0,1027
2022,Ferrari,2019,18,Mexico City Grand Prix,466,2,3,1027
2023,Red Bull,2019,18,Mexico City Grand Prix,341,3,2,1027
2024,Haas F1 Team,2019,18,Mexico City Grand Prix,28,9,0,1027
2025,Mercedes,2019,18,Mexico City Grand Prix,652,1,13,1027
2026,Mercedes,2019,19,United States Grand Prix,695,1,14,1028
2027,Red Bull,2019,19,United States Grand Prix,366,3,2,1028
2028,Ferrari,2019,19,United States Grand Prix,479,2,3,1028
2029,Haas F1 Team,2019,19,United States Grand Prix,28,9,0,1028
2030,Alfa Romeo,2019,19,United States Grand Prix,35,8,0,1028
2031,McLaren,2019,19,United States Grand Prix,121,4,0,1028
2032,Williams,2019,19,United States Grand Prix,1,10,0,1028
2033,Mercedes,2019,20,São Paulo Grand Prix,701,1,14,1029
2034,Red Bull,2019,20,São Paulo Grand Prix,391,3,3,1029
2035,Ferrari,2019,20,São Paulo Grand Prix,479,2,3,1029
2036,Haas F1 Team,2019,20,São Paulo Grand Prix,28,9,0,1029
2037,Alfa Romeo,2019,20,São Paulo Grand Prix,57,8,0,1029
2038,McLaren,2019,20,São Paulo Grand Prix,140,4,0,1029
2039,Williams,2019,20,São Paulo Grand Prix,1,10,0,1029
2040,Mercedes,2019,21,Abu Dhabi Grand Prix,739,1,15,1030
2041,Red Bull,2019,21,Abu Dhabi Grand Prix,417,3,3,1030
2042,Ferrari,2019,21,Abu Dhabi Grand Prix,504,2,3,1030
2043,Haas F1 Team,2019,21,Abu Dhabi Grand Prix,28,9,0,1030
2044,Alfa Romeo,2019,21,Abu Dhabi Grand Prix,57,8,0,1030
2045,McLaren,2019,21,Abu Dhabi Grand Prix,145,4,0,1030
2046,Williams,2019,21,Abu Dhabi Grand Prix,1,10,0,1030
2047,Haas F1 Team,2020,4,British Grand Prix,1,9,0,1034
2048,Red Bull,2020,4,British Grand Prix,78,2,0,1034
2049,Williams,2020,4,British Grand Prix,0,10,0,1034
2050,Alfa Romeo,2020,4,British Grand Prix,2,8,0,1034
2051,AlphaTauri,2020,4,British Grand Prix,13,7,0,1034
2052,McLaren,2020,4,British Grand Prix,51,3,0,1034
2053,Ferrari,2020,4,British Grand Prix,43,4,0,1034
2054,Mercedes,2020,4,British Grand Prix,146,1,4,1034
2055,Haas F1 Team,2020,1,Austrian Grand Prix,0,10,0,1031
2056,Red Bull,2020,1,Austrian Grand Prix,0,9,0,1031
2057,Williams,2020,1,Austrian Grand Prix,0,8,0,1031
2058,Alfa Romeo,2020,1,Austrian Grand Prix,2,7,0,1031
2059,AlphaTauri,2020,1,Austrian Grand Prix,6,5,0,1031
2060,McLaren,2020,1,Austrian Grand Prix,26,2,0,1031
2061,Ferrari,2020,1,Austrian Grand Prix,19,3,0,1031
2062,Mercedes,2020,1,Austrian Grand Prix,37,1,1,1031
2063,Mercedes,2020,2,Austrian Grand Prix,80,1,2,1032
2064,Ferrari,2020,2,Austrian Grand Prix,19,5,0,1032
2065,McLaren,2020,2,Austrian Grand Prix,39,2,0,1032
2066,AlphaTauri,2020,2,Austrian Grand Prix,7,7,0,1032
2067,Alfa Romeo,2020,2,Austrian Grand Prix,2,8,0,1032
2068,Williams,2020,2,Austrian Grand Prix,0,9,0,1032
2069,Red Bull,2020,2,Austrian Grand Prix,27,3,0,1032
2070,Haas F1 Team,2020,2,Austrian Grand Prix,0,10,0,1032
2071,Red Bull,2020,3,Hungarian Grand Prix,55,2,0,1033
2072,Williams,2020,3,Hungarian Grand Prix,0,10,0,1033
2073,AlphaTauri,2020,3,Hungarian Grand Prix,7,7,0,1033
2074,Ferrari,2020,3,Hungarian Grand Prix,27,5,0,1033
2075,McLaren,2020,3,Hungarian Grand Prix,41,3,0,1033
2076,Haas F1 Team,2020,3,Hungarian Grand Prix,1,9,0,1033
2077,Alfa Romeo,2020,3,Hungarian Grand Prix,2,8,0,1033
2078,Mercedes,2020,3,Hungarian Grand Prix,121,1,3,1033
2079,Mercedes,2020,5,British Grand Prix,180,1,4,1035
2080,Ferrari,2020,5,British Grand Prix,55,3,0,1035
2081,McLaren,2020,5,British Grand Prix,53,4,0,1035
2082,AlphaTauri,2020,5,British Grand Prix,14,7,0,1035
2083,Alfa Romeo,2020,5,British Grand Prix,2,8,0,1035
2084,Williams,2020,5,British Grand Prix,0,10,0,1035
2085,Red Bull,2020,5,British Grand Prix,113,2,1,1035
2086,Haas F1 Team,2020,5,British Grand Prix,1,9,0,1035
2087,Mercedes,2020,6,Spanish Grand Prix,221,1,5,1036
2088,Ferrari,2020,6,Spanish Grand Prix,61,5,0,1036
2089,McLaren,2020,6,Spanish Grand Prix,62,4,0,1036
2090,AlphaTauri,2020,6,Spanish Grand Prix,16,7,0,1036
2091,Alfa Romeo,2020,6,Spanish Grand Prix,2,8,0,1036
2092,Williams,2020,6,Spanish Grand Prix,0,10,0,1036
2093,Red Bull,2020,6,Spanish Grand Prix,135,2,1,1036
2094,Haas F1 Team,2020,6,Spanish Grand Prix,1,9,0,1036
2095,Mercedes,2020,7,Belgian Grand Prix,264,1,6,1037
2096,Ferrari,2020,7,Belgian Grand Prix,61,5,0,1037
2097,McLaren,2020,7,Belgian Grand Prix,68,3,0,1037
2098,AlphaTauri,2020,7,Belgian Grand Prix,20,7,0,1037
2099,Alfa Romeo,2020,7,Belgian Grand Prix,2,8,0,1037
2100,Williams,2020,7,Belgian Grand Prix,0,10,0,1037
2101,Red Bull,2020,7,Belgian Grand Prix,158,2,1,1037
2102,Haas F1 Team,2020,7,Belgian Grand Prix,1,9,0,1037
2103,Mercedes,2020,8,Italian Grand Prix,281,1,6,1038
2104,Ferrari,2020,8,Italian Grand Prix,61,6,0,1038
2105,McLaren,2020,8,Italian Grand Prix,98,3,0,1038
2106,AlphaTauri,2020,8,Italian Grand Prix,47,7,1,1038
2107,Alfa Romeo,2020,8,Italian Grand Prix,2,8,0,1038
2108,Williams,2020,8,Italian Grand Prix,0,10,0,1038
2109,Red Bull,2020,8,Italian Grand Prix,158,2,1,1038
2110,Haas F1 Team,2020,8,Italian Grand Prix,1,9,0,1038
2111,Mercedes,2020,13,Emilia Romagna Grand Prix,479,1,11,1043
2112,Ferrari,2020,13,Emilia Romagna Grand Prix,103,6,0,1043
2113,McLaren,2020,13,Emilia Romagna Grand Prix,134,4,0,1043
2114,AlphaTauri,2020,13,Emilia Romagna Grand Prix,89,7,1,1043
2115,Alfa Romeo,2020,13,Emilia Romagna Grand Prix,8,8,0,1043
2116,Williams,2020,13,Emilia Romagna Grand Prix,0,10,0,1043
2117,Red Bull,2020,13,Emilia Romagna Grand Prix,226,2,1,1043
2118,Haas F1 Team,2020,13,Emilia Romagna Grand Prix,3,9,0,1043
2119,Mercedes,2020,15,Bahrain Grand Prix,533,1,13,1045
2120,Ferrari,2020,15,Bahrain Grand Prix,131,6,0,1045
2121,McLaren,2020,15,Bahrain Grand Prix,171,3,0,1045
2122,AlphaTauri,2020,15,Bahrain Grand Prix,97,7,1,1045
2123,Alfa Romeo,2020,15,Bahrain Grand Prix,8,8,0,1045
2124,Williams,2020,15,Bahrain Grand Prix,0,10,0,1045
2125,Red Bull,2020,15,Bahrain Grand Prix,274,2,1,1045
2126,Haas F1 Team,2020,15,Bahrain Grand Prix,3,9,0,1045
2127,Mercedes,2020,16,Bahrain Grand Prix,540,1,13,1046
2128,Ferrari,2020,16,Bahrain Grand Prix,131,6,0,1046
2129,McLaren,2020,16,Bahrain Grand Prix,184,4,0,1046
2130,AlphaTauri,2020,16,Bahrain Grand Prix,103,7,1,1046
2131,Alfa Romeo,2020,16,Bahrain Grand Prix,8,8,0,1046
2132,Williams,2020,16,Bahrain Grand Prix,0,10,0,1046
2133,Red Bull,2020,16,Bahrain Grand Prix,282,2,1,1046
2134,Haas F1 Team,2020,16,Bahrain Grand Prix,3,9,0,1046
2135,Mercedes,2020,17,Abu Dhabi Grand Prix,573,1,13,1047
2136,Ferrari,2020,17,Abu Dhabi Grand Prix,131,6,0,1047
2137,McLaren,2020,17,Abu Dhabi Grand Prix,202,3,0,1047
2138,AlphaTauri,2020,17,Abu Dhabi Grand Prix,107,7,1,1047
2139,Alfa Romeo,2020,17,Abu Dhabi Grand Prix,8,8,0,1047
2140,Williams,2020,17,Abu Dhabi Grand Prix,0,10,0,1047
2141,Red Bull,2020,17,Abu Dhabi Grand Prix,319,2,2,1047
2142,Haas F1 Team,2020,17,Abu Dhabi Grand Prix,3,9,0,1047
2143,Haas F1 Team,2021,2,Qatar Grand Prix,0,10,0,1051
2144,Williams,2021,2,Qatar Grand Prix,23,8,0,1051
2145,Alpine F1 Team,2021,2,Qatar Grand Prix,137,5,1,1051
2146,Alfa Romeo,2021,2,Qatar Grand Prix,11,9,0,1051
2147,Aston Martin,2021,2,Qatar Grand Prix,77,7,0,1051
