PitStop_Id,D_number,Driver_code,Driver_name,GP_year,GrandPrix_name,Circuit_name,N_stop,lap,PitStop_time,duration,milliseconds
227,27,HUL,Nico Hülkenberg,2013,Spanish Grand Prix,Circuit de Barcelona-Catalunya,6,53,15:25:37,20.314,20314
228,27,HUL,Nico Hülkenberg,2013,Monaco Grand Prix,Circuit de Monaco,1,27,14:40:28,24.974,24974
229,14,ALO,Fernando Alonso,2013,Monaco Grand Prix,Circuit de Monaco,1,28,14:41:32,24.489,24489
230,11,PER,Sergio Pérez,2013,Monaco Grand Prix,Circuit de Monaco,1,29,14:42:57,24.672,24672
231,77,BOT,Valtteri Bottas,2013,Monaco Grand Prix,Circuit de Monaco,1,30,14:44:53,29.063,29063
232,44,HAM,Lewis Hamilton,2013,Monaco Grand Prix,Circuit de Monaco,1,31,14:45:51,24.801,24801
233,27,HUL,Nico Hülkenberg,2013,Canadian Grand Prix,Circuit Gilles Villeneuve,1,12,14:19:40,21.623,21623
234,11,PER,Sergio Pérez,2013,Canadian Grand Prix,Circuit Gilles Villeneuve,1,13,14:21:03,20.427,20427
235,77,BOT,Valtteri Bottas,2013,Canadian Grand Prix,Circuit Gilles Villeneuve,1,14,14:22:18,22.242,22242
236,14,ALO,Fernando Alonso,2013,Canadian Grand Prix,Circuit Gilles Villeneuve,1,16,14:24:36,20.512,20512
237,44,HAM,Lewis Hamilton,2013,Canadian Grand Prix,Circuit Gilles Villeneuve,1,19,14:28:27,20.879,20879
238,27,HUL,Nico Hülkenberg,2013,Canadian Grand Prix,Circuit Gilles Villeneuve,2,38,14:55:03,21.014,21014
239,77,BOT,Valtteri Bottas,2013,Canadian Grand Prix,Circuit Gilles Villeneuve,2,40,14:57:42,24.418,24418
240,11,PER,Sergio Pérez,2013,Canadian Grand Prix,Circuit Gilles Villeneuve,2,43,15:01:30,20.805,20805
241,14,ALO,Fernando Alonso,2013,Canadian Grand Prix,Circuit Gilles Villeneuve,2,47,15:05:39,20.636,20636
242,44,HAM,Lewis Hamilton,2013,Canadian Grand Prix,Circuit Gilles Villeneuve,2,48,15:06:50,20.656,20656
243,44,HAM,Lewis Hamilton,2013,British Grand Prix,Silverstone Circuit,1,8,13:17:20,29.026,29026
244,14,ALO,Fernando Alonso,2013,British Grand Prix,Silverstone Circuit,1,10,13:20:16,24.572,24572
245,27,HUL,Nico Hülkenberg,2013,British Grand Prix,Silverstone Circuit,1,12,13:23:43,29.684,29684
246,11,PER,Sergio Pérez,2013,British Grand Prix,Silverstone Circuit,1,13,13:25:16,24.596,24596
247,77,BOT,Valtteri Bottas,2013,British Grand Prix,Silverstone Circuit,1,15,13:29:14,30.231,30231
248,27,HUL,Nico Hülkenberg,2013,British Grand Prix,Silverstone Circuit,2,25,13:50:08,26.256,26256
249,14,ALO,Fernando Alonso,2013,British Grand Prix,Silverstone Circuit,2,30,13:58:10,24.789,24789
250,11,PER,Sergio Pérez,2013,British Grand Prix,Silverstone Circuit,2,33,14:03:08,25.028,25028
251,44,HAM,Lewis Hamilton,2013,British Grand Prix,Silverstone Circuit,2,36,14:08:08,24.635,24635
252,27,HUL,Nico Hülkenberg,2013,British Grand Prix,Silverstone Circuit,3,37,14:10:02,24.863,24863
253,77,BOT,Valtteri Bottas,2013,British Grand Prix,Silverstone Circuit,2,38,14:11:48,31.851,31851
254,14,ALO,Fernando Alonso,2013,British Grand Prix,Silverstone Circuit,3,41,14:16:06,25.018,25018
255,44,HAM,Lewis Hamilton,2013,Hungarian Grand Prix,Hungaroring,1,9,14:16:48,21.84,21840
256,77,BOT,Valtteri Bottas,2013,Hungarian Grand Prix,Hungaroring,1,10,14:18:55,22.023,22023
257,27,HUL,Nico Hülkenberg,2013,Hungarian Grand Prix,Hungaroring,1,11,14:20:17,22.303,22303
258,14,ALO,Fernando Alonso,2013,Hungarian Grand Prix,Hungaroring,1,12,14:21:21,21.599,21599
259,11,PER,Sergio Pérez,2013,Hungarian Grand Prix,Hungaroring,1,23,14:38:10,22.323,22323
260,44,HAM,Lewis Hamilton,2013,Hungarian Grand Prix,Hungaroring,2,31,14:49:23,21.454,21454
261,77,BOT,Valtteri Bottas,2013,Hungarian Grand Prix,Hungaroring,2,33,14:53:46,22.612,22612
262,14,ALO,Fernando Alonso,2013,Hungarian Grand Prix,Hungaroring,2,34,14:54:07,22.249,22249
263,27,HUL,Nico Hülkenberg,2013,Hungarian Grand Prix,Hungaroring,2,35,14:56:17,22.606,22606
264,11,PER,Sergio Pérez,2013,Hungarian Grand Prix,Hungaroring,2,38,15:00:37,22.722,22722
265,27,HUL,Nico Hülkenberg,2013,Hungarian Grand Prix,Hungaroring,3,40,15:04:00,16.512,16512
266,14,ALO,Fernando Alonso,2013,Hungarian Grand Prix,Hungaroring,3,48,15:14:42,21.753,21753
267,44,HAM,Lewis Hamilton,2013,Hungarian Grand Prix,Hungaroring,3,50,15:17:08,22.136,22136
268,27,HUL,Nico Hülkenberg,2013,Belgian Grand Prix,Circuit de Spa-Francorchamps,1,9,14:21:40,24.219,24219
269,44,HAM,Lewis Hamilton,2013,Belgian Grand Prix,Circuit de Spa-Francorchamps,1,11,14:25:16,23.397,23397
270,14,ALO,Fernando Alonso,2013,Belgian Grand Prix,Circuit de Spa-Francorchamps,1,13,14:29:10,22.631,22631
271,11,PER,Sergio Pérez,2013,Belgian Grand Prix,Circuit de Spa-Francorchamps,1,13,14:29:25,17.378,17378
272,77,BOT,Valtteri Bottas,2013,Belgian Grand Prix,Circuit de Spa-Francorchamps,1,14,14:31:44,23.411,23411
273,11,PER,Sergio Pérez,2013,Belgian Grand Prix,Circuit de Spa-Francorchamps,2,18,14:39:24,22.597,22597
274,27,HUL,Nico Hülkenberg,2013,Belgian Grand Prix,Circuit de Spa-Francorchamps,2,24,14:50:59,23.334,23334
275,44,HAM,Lewis Hamilton,2013,Belgian Grand Prix,Circuit de Spa-Francorchamps,2,26,14:54:11,22.682,22682
276,14,ALO,Fernando Alonso,2013,Belgian Grand Prix,Circuit de Spa-Francorchamps,2,28,14:57:52,22.444,22444
277,77,BOT,Valtteri Bottas,2013,Belgian Grand Prix,Circuit de Spa-Francorchamps,2,28,14:59:02,23.54,23540
278,44,HAM,Lewis Hamilton,2013,Italian Grand Prix,Autodromo Nazionale di Monza,1,13,14:23:23,24.46,24460
279,11,PER,Sergio Pérez,2013,Italian Grand Prix,Autodromo Nazionale di Monza,1,22,14:36:45,25.933,25933
280,27,HUL,Nico Hülkenberg,2013,Italian Grand Prix,Autodromo Nazionale di Monza,1,24,14:39:37,25.633,25633
281,77,BOT,Valtteri Bottas,2013,Italian Grand Prix,Autodromo Nazionale di Monza,1,25,14:41:33,24.665,24665
282,14,ALO,Fernando Alonso,2013,Italian Grand Prix,Autodromo Nazionale di Monza,1,27,14:43:56,24.208,24208
283,44,HAM,Lewis Hamilton,2013,Italian Grand Prix,Autodromo Nazionale di Monza,2,38,15:00:35,24.315,24315
284,14,ALO,Fernando Alonso,2013,Singapore Grand Prix,Marina Bay Street Circuit,2,25,20:52:09,29.176,29176
285,11,PER,Sergio Pérez,2013,Singapore Grand Prix,Marina Bay Street Circuit,2,25,20:52:31,29.396,29396
286,27,HUL,Nico Hülkenberg,2013,Singapore Grand Prix,Marina Bay Street Circuit,2,25,20:52:32,30.253,30253
287,77,BOT,Valtteri Bottas,2013,Singapore Grand Prix,Marina Bay Street Circuit,3,42,21:28:43,33.836,33836
288,44,HAM,Lewis Hamilton,2013,Singapore Grand Prix,Marina Bay Street Circuit,2,43,21:30:03,30.085,30085
289,27,HUL,Nico Hülkenberg,2013,Singapore Grand Prix,Marina Bay Street Circuit,1,13,20:29:01,29.91,29910
290,77,BOT,Valtteri Bottas,2013,Singapore Grand Prix,Marina Bay Street Circuit,1,13,20:29:30,31.792,31792
291,14,ALO,Fernando Alonso,2013,Singapore Grand Prix,Marina Bay Street Circuit,1,14,20:30:36,29.436,29436
292,11,PER,Sergio Pérez,2013,Singapore Grand Prix,Marina Bay Street Circuit,1,14,20:30:57,28.709,28709
293,44,HAM,Lewis Hamilton,2013,Singapore Grand Prix,Marina Bay Street Circuit,1,15,20:32:41,29.032,29032
294,77,BOT,Valtteri Bottas,2013,Singapore Grand Prix,Marina Bay Street Circuit,2,24,20:50:54,30.79,30790
295,44,HAM,Lewis Hamilton,2013,Japanese Grand Prix,Suzuka Circuit,1,1,15:06:11,25.297,25297
296,77,BOT,Valtteri Bottas,2013,Japanese Grand Prix,Suzuka Circuit,1,8,15:17:18,23.421,23421
297,27,HUL,Nico Hülkenberg,2013,Japanese Grand Prix,Suzuka Circuit,1,10,15:20:27,23.383,23383
298,11,PER,Sergio Pérez,2013,Japanese Grand Prix,Suzuka Circuit,1,12,15:23:48,26.423,26423
299,14,ALO,Fernando Alonso,2013,Japanese Grand Prix,Suzuka Circuit,1,13,15:25:26,22.645,22645
300,77,BOT,Valtteri Bottas,2013,Japanese Grand Prix,Suzuka Circuit,2,27,15:49:16,23.483,23483
301,27,HUL,Nico Hülkenberg,2013,Japanese Grand Prix,Suzuka Circuit,2,29,15:52:08,23.831,23831
302,14,ALO,Fernando Alonso,2013,Japanese Grand Prix,Suzuka Circuit,2,30,15:53:46,22.839,22839
303,11,PER,Sergio Pérez,2013,Japanese Grand Prix,Suzuka Circuit,2,30,15:54:05,27.707,27707
304,11,PER,Sergio Pérez,2013,Japanese Grand Prix,Suzuka Circuit,3,42,16:14:05,25.585,25585
305,11,PER,Sergio Pérez,2013,Abu Dhabi Grand Prix,Yas Marina Circuit,1,6,17:14:42,21.503,21503
306,44,HAM,Lewis Hamilton,2013,Abu Dhabi Grand Prix,Yas Marina Circuit,1,7,17:16:23,21.372,21372
307,27,HUL,Nico Hülkenberg,2013,Abu Dhabi Grand Prix,Yas Marina Circuit,1,9,17:20:04,22.363,22363
308,14,ALO,Fernando Alonso,2013,Abu Dhabi Grand Prix,Yas Marina Circuit,1,16,17:32:49,21.53,21530
309,77,BOT,Valtteri Bottas,2013,Abu Dhabi Grand Prix,Yas Marina Circuit,1,24,17:47:40,23.361,23361
310,27,HUL,Nico Hülkenberg,2013,Abu Dhabi Grand Prix,Yas Marina Circuit,2,27,17:53:04,22.863,22863
311,11,PER,Sergio Pérez,2013,Abu Dhabi Grand Prix,Yas Marina Circuit,2,27,17:53:06,21.37,21370
312,44,HAM,Lewis Hamilton,2013,Abu Dhabi Grand Prix,Yas Marina Circuit,2,29,17:56:37,21.609,21609
313,27,HUL,Nico Hülkenberg,2013,Abu Dhabi Grand Prix,Yas Marina Circuit,3,34,18:05:56,16.147,16147
314,14,ALO,Fernando Alonso,2013,Abu Dhabi Grand Prix,Yas Marina Circuit,2,44,18:23:20,21.453,21453
315,77,BOT,Valtteri Bottas,2013,Abu Dhabi Grand Prix,Yas Marina Circuit,2,45,18:25:31,26.68,26680
316,11,PER,Sergio Pérez,2013,United States Grand Prix,Circuit of the Americas,1,22,13:45:19,23.808,23808
317,77,BOT,Valtteri Bottas,2013,United States Grand Prix,Circuit of the Americas,1,23,13:47:05,25.014,25014
318,44,HAM,Lewis Hamilton,2013,United States Grand Prix,Circuit of the Americas,1,25,13:50:25,23.904,23904
319,14,ALO,Fernando Alonso,2013,United States Grand Prix,Circuit of the Americas,1,26,13:52:15,23.817,23817
320,27,HUL,Nico Hülkenberg,2013,United States Grand Prix,Circuit of the Americas,1,27,13:53:54,24.03,24030
321,77,BOT,Valtteri Bottas,2013,São Paulo Grand Prix,Autódromo José Carlos Pace,1,17,14:26:13,24.166,24166
322,11,PER,Sergio Pérez,2013,São Paulo Grand Prix,Autódromo José Carlos Pace,1,19,14:28:47,22.591,22591
323,27,HUL,Nico Hülkenberg,2013,São Paulo Grand Prix,Autódromo José Carlos Pace,1,20,14:30:06,23.887,23887
324,14,ALO,Fernando Alonso,2013,São Paulo Grand Prix,Autódromo José Carlos Pace,1,21,14:31:09,22.755,22755
325,44,HAM,Lewis Hamilton,2013,São Paulo Grand Prix,Autódromo José Carlos Pace,1,21,14:31:13,22.655,22655
326,77,BOT,Valtteri Bottas,2013,São Paulo Grand Prix,Autódromo José Carlos Pace,2,41,14:58:30,23.695,23695
327,11,PER,Sergio Pérez,2013,São Paulo Grand Prix,Autódromo José Carlos Pace,2,44,15:01:41,22.397,22397
328,27,HUL,Nico Hülkenberg,2013,São Paulo Grand Prix,Autódromo José Carlos Pace,2,46,15:04:31,23.237,23237
329,14,ALO,Fernando Alonso,2013,São Paulo Grand Prix,Autódromo José Carlos Pace,2,47,15:05:13,22.732,22732
330,44,HAM,Lewis Hamilton,2013,São Paulo Grand Prix,Autódromo José Carlos Pace,2,47,15:05:43,24.423,24423
331,44,HAM,Lewis Hamilton,2013,São Paulo Grand Prix,Autódromo José Carlos Pace,3,52,15:12:31,17.385,17385
332,11,PER,Sergio Pérez,2014,Australian Grand Prix,Albert Park Grand Prix Circuit,1,1,17:10:14,25.541,25541
333,11,PER,Sergio Pérez,2014,Australian Grand Prix,Albert Park Grand Prix Circuit,2,11,17:27:03,22.497,22497
334,20,MAG,Kevin Magnussen,2014,Australian Grand Prix,Albert Park Grand Prix Circuit,1,12,17:27:45,23.15,23150
335,27,HUL,Nico Hülkenberg,2014,Australian Grand Prix,Albert Park Grand Prix Circuit,1,12,17:27:51,22.615,22615
336,14,ALO,Fernando Alonso,2014,Australian Grand Prix,Albert Park Grand Prix Circuit,1,12,17:27:55,22.887,22887
337,11,PER,Sergio Pérez,2014,Australian Grand Prix,Albert Park Grand Prix Circuit,3,32,18:02:29,22.526,22526
338,27,HUL,Nico Hülkenberg,2014,Australian Grand Prix,Albert Park Grand Prix Circuit,2,33,18:03:36,22.933,22933
339,14,ALO,Fernando Alonso,2014,Australian Grand Prix,Albert Park Grand Prix Circuit,2,35,18:06:45,21.978,21978
340,20,MAG,Kevin Magnussen,2014,Australian Grand Prix,Albert Park Grand Prix Circuit,2,37,18:09:47,22.273,22273
341,77,BOT,Valtteri Bottas,2014,Australian Grand Prix,Albert Park Grand Prix Circuit,1,10,17:24:46,34.921,34921
342,77,BOT,Valtteri Bottas,2014,Australian Grand Prix,Albert Park Grand Prix Circuit,2,36,18:08:28,23.117,23117
343,77,BOT,Valtteri Bottas,2014,Bahrain Grand Prix,Bahrain International Circuit,1,10,18:21:24,25.04,25040
344,14,ALO,Fernando Alonso,2014,Bahrain Grand Prix,Bahrain International Circuit,1,12,18:24:52,25.77,25770
345,20,MAG,Kevin Magnussen,2014,Bahrain Grand Prix,Bahrain International Circuit,1,14,18:28:29,24.611,24611
346,27,HUL,Nico Hülkenberg,2014,Bahrain Grand Prix,Bahrain International Circuit,1,15,18:29:59,24.757,24757
347,11,PER,Sergio Pérez,2014,Bahrain Grand Prix,Bahrain International Circuit,1,16,18:31:38,24.697,24697
348,44,HAM,Lewis Hamilton,2014,Bahrain Grand Prix,Bahrain International Circuit,1,19,18:36:24,24.687,24687
349,77,BOT,Valtteri Bottas,2014,Bahrain Grand Prix,Bahrain International Circuit,2,25,18:47:07,25.068,25068
350,20,MAG,Kevin Magnussen,2014,Bahrain Grand Prix,Bahrain International Circuit,2,25,18:47:29,24.559,24559
351,14,ALO,Fernando Alonso,2014,Bahrain Grand Prix,Bahrain International Circuit,2,28,18:52:21,24.576,24576
352,11,PER,Sergio Pérez,2014,Bahrain Grand Prix,Bahrain International Circuit,2,34,19:02:23,24.737,24737
353,27,HUL,Nico Hülkenberg,2014,Bahrain Grand Prix,Bahrain International Circuit,2,35,19:04:06,24.44,24440
354,20,MAG,Kevin Magnussen,2014,Bahrain Grand Prix,Bahrain International Circuit,3,38,19:09:48,25.572,25572
355,77,BOT,Valtteri Bottas,2014,Bahrain Grand Prix,Bahrain International Circuit,3,40,19:12:44,25.98,25980
356,44,HAM,Lewis Hamilton,2014,Bahrain Grand Prix,Bahrain International Circuit,2,41,19:13:29,25.146,25146
357,14,ALO,Fernando Alonso,2014,Bahrain Grand Prix,Bahrain International Circuit,3,41,19:14:50,24.493,24493
358,14,ALO,Fernando Alonso,2014,Spanish Grand Prix,Circuit de Barcelona-Catalunya,1,16,14:28:34,21.97,21970
359,27,HUL,Nico Hülkenberg,2014,Spanish Grand Prix,Circuit de Barcelona-Catalunya,1,17,14:30:13,22.355,22355
360,44,HAM,Lewis Hamilton,2014,Spanish Grand Prix,Circuit de Barcelona-Catalunya,1,18,14:31:07,22.951,22951
361,11,PER,Sergio Pérez,2014,Spanish Grand Prix,Circuit de Barcelona-Catalunya,1,18,14:31:48,22.367,22367
362,20,MAG,Kevin Magnussen,2014,Spanish Grand Prix,Circuit de Barcelona-Catalunya,1,19,14:33:31,21.894,21894
363,77,BOT,Valtteri Bottas,2014,Spanish Grand Prix,Circuit de Barcelona-Catalunya,1,20,14:34:39,22.824,22824
364,14,ALO,Fernando Alonso,2014,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2,35,14:58:14,22.014,22014
365,27,HUL,Nico Hülkenberg,2014,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2,36,14:59:56,22.724,22724
366,11,PER,Sergio Pérez,2014,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2,37,15:01:31,22.282,22282
367,20,MAG,Kevin Magnussen,2014,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2,41,15:07:56,21.768,21768
368,44,HAM,Lewis Hamilton,2014,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2,43,15:09:35,23.59,23590
369,77,BOT,Valtteri Bottas,2014,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2,45,15:13:31,22.701,22701
370,14,ALO,Fernando Alonso,2014,Spanish Grand Prix,Circuit de Barcelona-Catalunya,3,53,15:25:53,21.664,21664
371,44,HAM,Lewis Hamilton,2014,Monaco Grand Prix,Circuit de Monaco,1,26,14:40:01,27.509,27509
372,14,ALO,Fernando Alonso,2014,Monaco Grand Prix,Circuit de Monaco,1,26,14:40:12,26.499,26499
373,20,MAG,Kevin Magnussen,2014,Monaco Grand Prix,Circuit de Monaco,1,26,14:40:29,28.943,28943
374,27,HUL,Nico Hülkenberg,2014,Monaco Grand Prix,Circuit de Monaco,1,26,14:40:36,25.714,25714
375,77,BOT,Valtteri Bottas,2014,Monaco Grand Prix,Circuit de Monaco,1,26,14:40:41,25.595,25595
376,77,BOT,Valtteri Bottas,2014,Canadian Grand Prix,Circuit Gilles Villeneuve,1,14,14:26:56,23.448,23448
377,20,MAG,Kevin Magnussen,2014,Canadian Grand Prix,Circuit Gilles Villeneuve,1,15,14:28:30,23.479,23479
378,14,ALO,Fernando Alonso,2014,Canadian Grand Prix,Circuit Gilles Villeneuve,1,16,14:29:44,23.932,23932
379,44,HAM,Lewis Hamilton,2014,Canadian Grand Prix,Circuit Gilles Villeneuve,1,19,14:33:29,24.417,24417
380,11,PER,Sergio Pérez,2014,Canadian Grand Prix,Circuit Gilles Villeneuve,1,34,14:54:04,23.907,23907
381,77,BOT,Valtteri Bottas,2014,Canadian Grand Prix,Circuit Gilles Villeneuve,2,35,14:55:26,24.491,24491
382,27,HUL,Nico Hülkenberg,2014,Canadian Grand Prix,Circuit Gilles Villeneuve,1,41,15:03:27,23.902,23902
383,14,ALO,Fernando Alonso,2014,Canadian Grand Prix,Circuit Gilles Villeneuve,2,44,15:07:33,23.79,23790
384,44,HAM,Lewis Hamilton,2014,Canadian Grand Prix,Circuit Gilles Villeneuve,2,45,15:08:31,23.554,23554
385,20,MAG,Kevin Magnussen,2014,Canadian Grand Prix,Circuit Gilles Villeneuve,2,45,15:09:13,23.907,23907
386,27,HUL,Nico Hülkenberg,2014,Austrian Grand Prix,Red Bull Ring,1,9,14:14:26,21.92,21920
387,20,MAG,Kevin Magnussen,2014,Austrian Grand Prix,Red Bull Ring,1,10,14:15:40,21.67,21670
388,44,HAM,Lewis Hamilton,2014,Austrian Grand Prix,Red Bull Ring,1,13,14:19:10,22.226,22226
389,14,ALO,Fernando Alonso,2014,Austrian Grand Prix,Red Bull Ring,1,14,14:20:35,21.234,21234
390,77,BOT,Valtteri Bottas,2014,Austrian Grand Prix,Red Bull Ring,1,15,14:21:40,21.133,21133
391,11,PER,Sergio Pérez,2014,Austrian Grand Prix,Red Bull Ring,1,29,14:39:23,23.77,23770
392,44,HAM,Lewis Hamilton,2014,Austrian Grand Prix,Red Bull Ring,2,39,14:51:40,22.555,22555
393,27,HUL,Nico Hülkenberg,2014,Austrian Grand Prix,Red Bull Ring,2,39,14:52:03,22.246,22246
394,20,MAG,Kevin Magnussen,2014,Austrian Grand Prix,Red Bull Ring,2,40,14:53:16,21.882,21882
395,77,BOT,Valtteri Bottas,2014,Austrian Grand Prix,Red Bull Ring,2,41,14:54:08,22.208,22208
396,14,ALO,Fernando Alonso,2014,Austrian Grand Prix,Red Bull Ring,2,47,15:01:38,21.276,21276
397,11,PER,Sergio Pérez,2014,Austrian Grand Prix,Red Bull Ring,2,55,15:11:39,21.96,21960
398,44,HAM,Lewis Hamilton,2014,British Grand Prix,Silverstone Circuit,1,24,14:43:45,29.679,29679
399,14,ALO,Fernando Alonso,2014,British Grand Prix,Silverstone Circuit,1,25,14:46:13,34.41,34410
400,11,PER,Sergio Pérez,2014,British Grand Prix,Silverstone Circuit,1,26,14:48:38,29.599,29599
401,20,MAG,Kevin Magnussen,2014,British Grand Prix,Silverstone Circuit,1,27,14:49:39,28.745,28745
402,27,HUL,Nico Hülkenberg,2014,British Grand Prix,Silverstone Circuit,1,29,14:53:24,29.579,29579
403,77,BOT,Valtteri Bottas,2014,British Grand Prix,Silverstone Circuit,1,31,14:55:58,29.104,29104
404,44,HAM,Lewis Hamilton,2014,British Grand Prix,Silverstone Circuit,2,41,15:12:01,29.291,29291
405,27,HUL,Nico Hülkenberg,2014,Hungarian Grand Prix,Hungaroring,1,8,14:17:33,24.04,24040
406,11,PER,Sergio Pérez,2014,Hungarian Grand Prix,Hungaroring,1,8,14:17:44,25.535,25535
407,44,HAM,Lewis Hamilton,2014,Hungarian Grand Prix,Hungaroring,1,8,14:17:49,23.8,23800
408,77,BOT,Valtteri Bottas,2014,Hungarian Grand Prix,Hungaroring,1,9,14:19:37,25.497,25497
409,14,ALO,Fernando Alonso,2014,Hungarian Grand Prix,Hungaroring,1,9,14:19:38,22.253,22253
410,20,MAG,Kevin Magnussen,2014,Hungarian Grand Prix,Hungaroring,1,15,14:32:11,23.546,23546
411,77,BOT,Valtteri Bottas,2014,Hungarian Grand Prix,Hungaroring,2,23,14:44:48,22.518,22518
412,14,ALO,Fernando Alonso,2014,Hungarian Grand Prix,Hungaroring,2,38,15:08:47,21.634,21634
413,44,HAM,Lewis Hamilton,2014,Hungarian Grand Prix,Hungaroring,2,39,15:10:18,23.364,23364
414,20,MAG,Kevin Magnussen,2014,Hungarian Grand Prix,Hungaroring,2,39,15:10:44,21.812,21812
415,77,BOT,Valtteri Bottas,2014,Hungarian Grand Prix,Hungaroring,3,59,15:40:29,22.589,22589
416,44,HAM,Lewis Hamilton,2014,Belgian Grand Prix,Circuit de Spa-Francorchamps,1,2,14:08:41,25.58,25580
417,11,PER,Sergio Pérez,2014,Belgian Grand Prix,Circuit de Spa-Francorchamps,1,9,14:21:49,24.104,24104
418,27,HUL,Nico Hülkenberg,2014,Belgian Grand Prix,Circuit de Spa-Francorchamps,1,10,14:23:52,23.823,23823
419,20,MAG,Kevin Magnussen,2014,Belgian Grand Prix,Circuit de Spa-Francorchamps,1,11,14:25:37,23.115,23115
420,77,BOT,Valtteri Bottas,2014,Belgian Grand Prix,Circuit de Spa-Francorchamps,1,12,14:27:28,22.769,22769
421,14,ALO,Fernando Alonso,2014,Belgian Grand Prix,Circuit de Spa-Francorchamps,1,12,14:27:29,28.92,28920
422,44,HAM,Lewis Hamilton,2014,Belgian Grand Prix,Circuit de Spa-Francorchamps,2,17,14:38:06,23.066,23066
423,11,PER,Sergio Pérez,2014,Belgian Grand Prix,Circuit de Spa-Francorchamps,2,22,14:47:17,22.977,22977
424,20,MAG,Kevin Magnussen,2014,Belgian Grand Prix,Circuit de Spa-Francorchamps,2,23,14:49:03,22.414,22414
425,14,ALO,Fernando Alonso,2014,Belgian Grand Prix,Circuit de Spa-Francorchamps,2,25,14:52:56,22.974,22974
426,77,BOT,Valtteri Bottas,2014,Belgian Grand Prix,Circuit de Spa-Francorchamps,2,28,14:58:29,23.176,23176
427,27,HUL,Nico Hülkenberg,2014,Belgian Grand Prix,Circuit de Spa-Francorchamps,2,30,15:02:51,23.841,23841
428,44,HAM,Lewis Hamilton,2014,Belgian Grand Prix,Circuit de Spa-Francorchamps,3,31,15:05:18,24.757,24757
429,11,PER,Sergio Pérez,2014,Italian Grand Prix,Autodromo Nazionale di Monza,1,19,14:32:34,24.938,24938
430,27,HUL,Nico Hülkenberg,2014,Italian Grand Prix,Autodromo Nazionale di Monza,1,19,14:32:44,25.547,25547
431,20,MAG,Kevin Magnussen,2014,Italian Grand Prix,Autodromo Nazionale di Monza,1,21,14:35:33,24.214,24214
432,14,ALO,Fernando Alonso,2014,Italian Grand Prix,Autodromo Nazionale di Monza,1,21,14:35:34,24.913,24913
433,77,BOT,Valtteri Bottas,2014,Italian Grand Prix,Autodromo Nazionale di Monza,1,24,14:40:01,24.991,24991
434,44,HAM,Lewis Hamilton,2014,Italian Grand Prix,Autodromo Nazionale di Monza,1,25,14:41:07,24.453,24453
